audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m55_64	male (55-64)	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	35	1	282909	113002	629	92
m55_64	male (55-64)	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	56	1	182374	65762	681	17
m55_64	male (55-64)	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	102861	31664	209	15
m55_64	male (55-64)	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	95336	31279	196	35
m55_64	male (55-64)	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	36	1	86359	22667	266	0
m55_64	male (55-64)	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	48	1	66702	30657	137	41
m55_64	male (55-64)	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	24	1	64554	12745	246	0
m55_64	male (55-64)	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	61080	29314	119	16
m55_64	male (55-64)	BG	Bulgaria	European Parliament		178362315106	Facebook	29	1	60974	28556	153	35
m55_64	male (55-64)	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	45	1	52310	21746	180	42
m55_64	male (55-64)	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	47588	14568	149	13
m55_64	male (55-64)	BG	Bulgaria	Volen Siderov		48268614826	Facebook	20	1	44462	10751	196	0
m55_64	male (55-64)	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	12	1	41133	8404	126	0
m55_64	male (55-64)	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	24	1	40910	9790	300	0
m55_64	male (55-64)	BG	Bulgaria	Евро Ферт АД		271746059949890	Facebook	1	1	39442	19721	87	17
m55_64	male (55-64)	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	14	1	36285	9038	125	0
m55_64	male (55-64)	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	33283	9842	120	0
m55_64	male (55-64)	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	21	1	28050	6767	91	0
m55_64	male (55-64)	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	19	1	26038	9230	103	8
m55_64	male (55-64)	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	8	1	22970	5540	82	0
m55_64	male (55-64)	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	21304	8521	213	42
m55_64	male (55-64)	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	4	1	18783	4371	53	0
m55_64	male (55-64)	BG	Bulgaria	Кеворк Кеворкян		490656127781163	Facebook	1	1	15863	7932	13	0
m55_64	male (55-64)	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	4	1	14760	2952	42	0
m55_64	male (55-64)	BG	Bulgaria	Петър Клисаров		2041389956077700	Facebook	2	1	13247	2947	30	0
