impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	403	1	402213	0	39859	0
0_1k	0 - 1k	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	141	1	140858	0	13958	0
0_1k	0 - 1k	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	99	1	98895	0	9800	0
0_1k	0 - 1k	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	72	1	71928	0	7127	0
0_1k	0 - 1k	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	53	1	52912	0	5243	0
0_1k	0 - 1k	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	51	1	50949	0	5048	0
0_1k	0 - 1k	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	39	1	38961	0	3861	0
0_1k	0 - 1k	BE	Belgium	sp.a	sp.a	57253967150	Facebook	39	1	38960	0	3860	0
0_1k	0 - 1k	BE	Belgium	FullUp		160098407696881	Facebook	35	1	34965	0	3465	0
0_1k	0 - 1k	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	28	1	27971	0	2771	0
0_1k	0 - 1k	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	22	1	21978	0	2178	0
0_1k	0 - 1k	BE	Belgium	European Parliament		178362315106	Facebook	19	1	17997	0	1783	0
0_1k	0 - 1k	BE	Belgium	Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	18	1	17982	0	1782	0
0_1k	0 - 1k	BE	Belgium	Sign for my Future		1345513882259768	Facebook	17	1	16982	0	1682	0
0_1k	0 - 1k	BE	Belgium	Kim Alloo	Alloo Kim	2165082146846340	Facebook	16	1	15984	0	1584	0
0_1k	0 - 1k	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	15	1	14985	0	1485	0
0_1k	0 - 1k	BE	Belgium	Gocar.be		185887798105437	Facebook	15	1	14984	0	1484	0
0_1k	0 - 1k	BE	Belgium	Groen	Groen	84920854319	Facebook	15	1	14952	0	1481	0
0_1k	0 - 1k	BE	Belgium	Moniteur Automobile		148722088488665	Facebook	19	1	14405	0	1427	0
0_1k	0 - 1k	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	14	1	13986	0	1386	0
0_1k	0 - 1k	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	14	1	13986	0	1386	0
0_1k	0 - 1k	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	14	1	13986	0	1386	0
0_1k	0 - 1k	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	13	1	12967	0	1285	0
0_1k	0 - 1k	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	12	1	11988	0	1188	0
0_1k	0 - 1k	BE	Belgium	Autoclassic.be		370625653320965	Facebook	11	1	10989	0	1089	0
