advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	u35_44	unknown (35-44)	ES	Spain	281	1	213602	95960	1327	351
Ciudadanos	Ciudadanos	74078667754	Facebook	u35_44	unknown (35-44)	ES	Spain	2887	1	164110	49791	1731	118
Partido Popular	Partido Popular	72249031214	Facebook	u35_44	unknown (35-44)	ES	Spain	725	1	75012	31924	424	78
Greenpeace España	Greenpeace España	133044800622	Facebook	u35_44	unknown (35-44)	ES	Spain	174	1	49819	17968	179	23
Un país moderno	Unidas Podemos	577723459314066	Facebook	u35_44	unknown (35-44)	ES	Spain	39	1	28908	13338	145	32
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	ES	Spain	58	1	28614	13161	94	21
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u35_44	unknown (35-44)	ES	Spain	207	1	26028	10293	116	18
Save the Children España	Save the Children España	57845333112	Facebook	u35_44	unknown (35-44)	ES	Spain	18	1	22919	11000	108	24
PSOE	PSOE	189318235003	Facebook	u35_44	unknown (35-44)	ES	Spain	247	1	22670	8999	89	15
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	u35_44	unknown (35-44)	ES	Spain	78	1	22608	9883	75	16
ACNUR Comite español		94118672764	Facebook	u35_44	unknown (35-44)	ES	Spain	27	1	21168	9391	87	16
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	ES	Spain	377	1	19386	7389	105	26
WWF España		57973661707	Facebook	u35_44	unknown (35-44)	ES	Spain	37	1	18896	8263	84	14
En Comú Podem	En Comú Podem	463627663844039	Facebook	u35_44	unknown (35-44)	ES	Spain	48	1	15267	6481	53	14
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	u35_44	unknown (35-44)	ES	Spain	210	1	15061	3436	207	19
Compromís	Compromís	194053080624605	Facebook	u35_44	unknown (35-44)	ES	Spain	61	1	15025	6376	71	14
Amnistía Internacional España		78151799929	Facebook	u35_44	unknown (35-44)	ES	Spain	29	1	14646	6507	103	16
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	u35_44	unknown (35-44)	ES	Spain	76	1	14114	5946	90	22
European Greens		141366725876424	Facebook	u35_44	unknown (35-44)	ES	Spain	30	1	11565	4844	74	16
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	u35_44	unknown (35-44)	ES	Spain	37	1	10728	4412	47	16
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	u35_44	unknown (35-44)	ES	Spain	12	1	9984	4634	64	12
Ingredientes que Suman		586540488142205	Facebook	u35_44	unknown (35-44)	ES	Spain	12	1	9682	4281	29	7
Gaia		182073298490036	Facebook	u35_44	unknown (35-44)	ES	Spain	5	1	8694	4119	78	32
Stop Cambio Climático		124967441456981	Facebook	u35_44	unknown (35-44)	ES	Spain	31	1	7918	3391	24	4
Mónica Oltra	Compromís	81107269227	Facebook	u35_44	unknown (35-44)	ES	Spain	15	1	7373	3286	25	5
