advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	d144	2019-05-24	ES	Spain	146	1	4237104	1718500	51336	11706
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	d144	2019-05-24	ES	Spain	306	1	3358576	1213233	33498	6061
Greenpeace España	Greenpeace España	133044800622	Facebook	d144	2019-05-24	ES	Spain	69	1	2264933	780749	9133	924
Avaaz	Avaaz	8340223883	Facebook	d144	2019-05-24	ES	Spain	54	1	1591894	597356	9909	2187
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d144	2019-05-24	ES	Spain	113	1	1383045	541888	10641	2024
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	d144	2019-05-24	ES	Spain	12	1	1380496	664999	23397	5420
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	d144	2019-05-24	ES	Spain	42	1	1302306	425999	5340	816
European Parliament	European Parliament	178362315106	Facebook	d144	2019-05-24	ES	Spain	7	1	964854	435542	6366	1325
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	d144	2019-05-24	ES	Spain	2447	1	851782	43419	68520	0
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	d144	2019-05-24	ES	Spain	8	1	728331	338666	1046	361
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	d144	2019-05-24	ES	Spain	20	1	721659	298333	11693	3083
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d144	2019-05-24	ES	Spain	10	1	679520	324761	1815	678
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	d144	2019-05-24	ES	Spain	19	1	674362	305333	10037	2476
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	d144	2019-05-24	ES	Spain	31	1	653475	154500	4025	400
European Free Alliance	European Free Alliance	46708306425	Facebook	d144	2019-05-24	ES	Spain	23	1	637043	246263	5215	1267
Compromís	Compromís	194053080624605	Facebook	d144	2019-05-24	ES	Spain	85	1	532769	159279	3283	276
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	d144	2019-05-24	ES	Spain	32	1	501373	202714	4427	1009
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	d144	2019-05-24	ES	Spain	29	1	448852	195628	1106	154
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d144	2019-05-24	ES	Spain	28	1	432329	185373	1004	289
PSOE		189318235003	Facebook	d144	2019-05-24	ES	Spain	14	1	404162	143333	704	75
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	d144	2019-05-24	ES	Spain	3	1	399997	200000	1997	700
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	d144	2019-05-24	ES	Spain	31	1	322071	76214	5032	670
Joan Ribó	Compromís	136302299749630	Facebook	d144	2019-05-24	ES	Spain	29	1	303581	94205	1643	213
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	d144	2019-05-24	ES	Spain	51	1	283592	79673	3265	650
Isa Serra	Unidas Podemos Izquierda Unida Madrid En Pie	272916416540929	Facebook	d144	2019-05-24	ES	Spain	2	1	266666	106666	2666	533
