advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	d141	2019-05-21	ES	Spain	35	1	1807491	801000	17391	5390
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	d141	2019-05-21	ES	Spain	12	1	1380496	664999	23397	5420
Avaaz	Avaaz	8340223883	Facebook	d141	2019-05-21	ES	Spain	25	1	1230245	524856	5906	1537
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	d141	2019-05-21	ES	Spain	1	1	1000000	500001	4999	1000
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d141	2019-05-21	ES	Spain	116	1	848068	312721	5528	857
European Parliament	European Parliament	178362315106	Facebook	d141	2019-05-21	ES	Spain	4	1	779996	357499	5497	1099
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	d141	2019-05-21	ES	Spain	22	1	665195	293250	7020	1860
European Free Alliance	European Free Alliance	46708306425	Facebook	d141	2019-05-21	ES	Spain	22	1	589030	222256	4015	1027
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	d141	2019-05-21	ES	Spain	15	1	572744	251750	3469	1180
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d141	2019-05-21	ES	Spain	7	1	512855	238095	1066	478
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	d141	2019-05-21	ES	Spain	20	1	498210	213880	3702	909
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	d141	2019-05-21	ES	Spain	29	1	448852	195628	1106	154
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	d141	2019-05-21	ES	Spain	7	1	394998	172000	713	195
Compromís	Compromís	194053080624605	Facebook	d141	2019-05-21	ES	Spain	57	1	355450	108113	1263	109
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	d141	2019-05-21	ES	Spain	1558	1	354639	28253	24903	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d141	2019-05-21	ES	Spain	29	1	305364	121197	837	184
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	d141	2019-05-21	ES	Spain	15	1	300431	101582	1667	375
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	d141	2019-05-21	ES	Spain	138	1	290966	68900	3721	95
PSOE		189318235003	Facebook	d141	2019-05-21	ES	Spain	7	1	287498	120000	473	75
Ahora Repúblicas		578942235869606	Facebook	d141	2019-05-21	ES	Spain	2	1	249999	125000	1249	249
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	d141	2019-05-21	ES	Spain	18	1	229489	48500	1239	50
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	d141	2019-05-21	ES	Spain	12	1	214988	54999	1188	0
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	d141	2019-05-21	ES	Spain	8	1	209998	94166	548	150
Pepu_Alcalde	PSOE	390273414865554	Facebook	d141	2019-05-21	ES	Spain	7	1	207498	100000	998	335
Ayuda En Acción	Ayuda En Acción	245741112112300	Facebook	d141	2019-05-21	ES	Spain	31	1	185968	31999	3468	100
