advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Maria Walsh	Maria Walsh	883806764992893	Facebook	county_leitrim	County Leitrim	IE	Ireland	4	1	5003	1002	99	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_leitrim	County Leitrim	IE	Ireland	91	1	3031	969	13	2
Referendum Commission		580832208630212	Facebook	county_leitrim	County Leitrim	IE	Ireland	15	1	1168	275	10	2
Matt Carthy	Carthy Matt	580216935345125	Facebook	county_leitrim	County Leitrim	IE	Ireland	19	1	1123	290	3	0
Fine Gael	Fine Gael	264172043210	Facebook	county_leitrim	County Leitrim	IE	Ireland	5	1	1106	443	2	1
Sligo - Leitrim Fine Gael	Comiskey Laura	254734251316951	Facebook	county_leitrim	County Leitrim	IE	Ireland	3	1	666	245	11	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	county_leitrim	County Leitrim	IE	Ireland	7	1	635	261	2	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	county_leitrim	County Leitrim	IE	Ireland	10	1	444	104	1	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	county_leitrim	County Leitrim	IE	Ireland	9	1	443	93	1	0
Cyril Brennan - People Before Profit		164750800796944	Facebook	county_leitrim	County Leitrim	IE	Ireland	10	1	271	77	10	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_leitrim	County Leitrim	IE	Ireland	29	1	262	58	0	0
European Parliament		178362315106	Facebook	county_leitrim	County Leitrim	IE	Ireland	94	1	212	88	1	0
People Before Profit - Longford Branch	People Before Profit - Longford Branch	152188851992894	Facebook	county_leitrim	County Leitrim	IE	Ireland	3	1	148	28	3	0
Councillor Seamus Maguire		2316974135253231	Facebook	county_leitrim	County Leitrim	IE	Ireland	1	1	127	25	0	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_leitrim	County Leitrim	IE	Ireland	3	1	111	55	0	0
Barbara Smyth	People Before Profit - Longford Branch	1591541744396314	Facebook	county_leitrim	County Leitrim	IE	Ireland	3	1	101	18	2	0
Liam van der Spek	Van Der Spek Liam Nathaniel	863877230431078	Facebook	county_leitrim	County Leitrim	IE	Ireland	8	1	55	11	1	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	county_leitrim	County Leitrim	IE	Ireland	2	1	44	22	0	0
Pro Life Campaign Ireland		224615650378	Facebook	county_leitrim	County Leitrim	IE	Ireland	4	1	29	14	0	0
European Greens	European Greens	141366725876424	Facebook	county_leitrim	County Leitrim	IE	Ireland	14	1	24	12	0	0
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	county_leitrim	County Leitrim	IE	Ireland	2	1	22	11	0	0
Malachy Hand - FF Local Election Candidate for South Roscommon		949185501928800	Facebook	county_leitrim	County Leitrim	IE	Ireland	1	1	18	9	0	0
Tom Fox candidate in newly formed Sligo-Drumcliffe electoral area.		248763689345831	Facebook	county_leitrim	County Leitrim	IE	Ireland	5	1	18	8	0	0
Corey Whyte - Sligo Community Activist		1123614794339006	Facebook	county_leitrim	County Leitrim	IE	Ireland	5	1	17	3	0	0
Department of Foreign Affairs and Trade		449282445418073	Facebook	county_leitrim	County Leitrim	IE	Ireland	1	1	16	6	0	0
