advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	u25_34	unknown (25-34)	ES	Spain	280	1	105566	47841	619	160
Ciudadanos	Ciudadanos	74078667754	Facebook	u25_34	unknown (25-34)	ES	Spain	2446	1	69668	21263	714	50
Partido Popular	Partido Popular	72249031214	Facebook	u25_34	unknown (25-34)	ES	Spain	742	1	50888	19320	285	44
Greenpeace España	Greenpeace España	133044800622	Facebook	u25_34	unknown (25-34)	ES	Spain	161	1	29773	10737	92	12
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	ES	Spain	62	1	20598	9222	61	14
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	ES	Spain	379	1	16608	6289	97	24
Un país moderno	Unidas Podemos	577723459314066	Facebook	u25_34	unknown (25-34)	ES	Spain	44	1	14649	6797	62	14
PSOE	PSOE	189318235003	Facebook	u25_34	unknown (25-34)	ES	Spain	239	1	13881	5505	50	8
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	u25_34	unknown (25-34)	ES	Spain	69	1	10607	4593	38	7
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	u25_34	unknown (25-34)	ES	Spain	77	1	10300	4422	64	17
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u25_34	unknown (25-34)	ES	Spain	118	1	10273	4493	41	6
WWF España		57973661707	Facebook	u25_34	unknown (25-34)	ES	Spain	35	1	9742	4289	45	7
Ingredientes que Suman		586540488142205	Facebook	u25_34	unknown (25-34)	ES	Spain	13	1	7946	3568	25	5
Save the Children España	Save the Children España	57845333112	Facebook	u25_34	unknown (25-34)	ES	Spain	19	1	7382	3510	42	9
Compromís	Compromís	194053080624605	Facebook	u25_34	unknown (25-34)	ES	Spain	47	1	7143	2942	31	6
En Comú Podem	En Comú Podem	463627663844039	Facebook	u25_34	unknown (25-34)	ES	Spain	44	1	6628	2747	22	6
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	u25_34	unknown (25-34)	ES	Spain	181	1	6579	1504	94	7
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	u25_34	unknown (25-34)	ES	Spain	36	1	6419	2673	24	8
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	u25_34	unknown (25-34)	ES	Spain	14	1	5207	2400	35	6
Apodemia		115927088504184	Facebook	u25_34	unknown (25-34)	ES	Spain	3	1	4756	2354	2	0
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	ES	Spain	10	1	4428	2036	29	7
Gaia		182073298490036	Facebook	u25_34	unknown (25-34)	ES	Spain	5	1	4148	1946	37	15
Ayuda LGTB		315021912539118	Facebook	u25_34	unknown (25-34)	ES	Spain	37	1	4055	1684	30	5
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	ES	Spain	46	1	3731	1582	13	3
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	u25_34	unknown (25-34)	ES	Spain	24	1	3555	1553	17	4
