advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	LV	Latvia	14	1	144529	66654	501	86
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	55_64	55-64	LV	Latvia	5	1	125482	59675	267	53
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	55_64	55-64	LV	Latvia	28	1	97778	30769	395	51
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	55_64	55-64	LV	Latvia	52	1	88315	23738	1068	10
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	55_64	55-64	LV	Latvia	14	1	79936	21828	360	52
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	55_64	55-64	LV	Latvia	35	1	78811	16900	770	0
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	55_64	55-64	LV	Latvia	9	1	71315	26779	444	79
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	55_64	55-64	LV	Latvia	6	1	68378	23772	283	93
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	55_64	55-64	LV	Latvia	3	1	60473	27624	271	54
European Commission	European Commission	107898832590939	Facebook	55_64	55-64	LV	Latvia	14	1	53741	21650	210	35
Rihards Kols	Rihards Kols	960297957323800	Facebook	55_64	55-64	LV	Latvia	5	1	34744	7834	92	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	55_64	55-64	LV	Latvia	11	1	31216	7860	148	1
Zanda Kalniņa-Lukaševica	Kalniņa-Lukaševica Zanda	414381482703957	Facebook	55_64	55-64	LV	Latvia	4	1	28929	6337	71	0
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	55_64	55-64	LV	Latvia	10	1	27712	6720	85	0
Edvards Smiltēns LV		400861240278635	Facebook	55_64	55-64	LV	Latvia	1	1	22017	11008	54	11
Inese Ikstena Eiropas Parlamenta deputāta kandidāte	Ikstena Inese	2214339072152669	Facebook	55_64	55-64	LV	Latvia	4	1	18818	3695	95	0
European Free Alliance	European Free Alliance	46708306425	Facebook	55_64	55-64	LV	Latvia	1	1	12965	2593	25	0
Ģirts Valdis Kristovskis	Kristovskis Girts Valdis	1904064289853145	Facebook	55_64	55-64	LV	Latvia	2	1	12577	2515	24	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	55_64	55-64	LV	Latvia	1	1	10166	2033	101	20
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	55_64	55-64	LV	Latvia	5	1	7299	1459	14	0
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	55_64	55-64	LV	Latvia	2	1	7273	1394	43	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	55_64	55-64	LV	Latvia	1	1	6847	1369	68	13
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	55_64	55-64	LV	Latvia	3	1	5756	1424	18	0
Dainis Grabovskis		446952386112096	Facebook	55_64	55-64	LV	Latvia	1	1	4949	989	9	0
PPA "Latviešu Nacionālisti"	PPA "Latviešu Nacionālisti"	335814573629639	Facebook	55_64	55-64	LV	Latvia	2	1	2711	542	53	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	55_64	55-64	LV	Latvia	1	1	2709	1355	26	0
Ijabs Ivars	partiju apvienība "Attīstībai/Par!"	345347539390006	Facebook	55_64	55-64	LV	Latvia	1	1	1678	839	8	1
Radosas Idejas		164028997552617	Facebook	55_64	55-64	LV	Latvia	1	1	1226	245	21	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	55_64	55-64	LV	Latvia	1	1	1174	587	11	0
Inga Bite		817553901708041	Facebook	55_64	55-64	LV	Latvia	1	1	1009	201	19	0
Uģis ROTBERGS, dabas advokāts	Rotbergs Ugis	1470597813212092	Facebook	55_64	55-64	LV	Latvia	1	1	833	166	16	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	55_64	55-64	LV	Latvia	1	1	610	305	1	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	55_64	55-64	LV	Latvia	3	1	470	228	0	0
Rebeka Kiršteina	Rebeka Kiršteina	2224622181136990	Facebook	55_64	55-64	LV	Latvia	1	1	403	80	7	0
CRIF		395919323779707	Facebook	55_64	55-64	LV	Latvia	1	1	359	179	1	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	55_64	55-64	LV	Latvia	3	1	238	47	0	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	55_64	55-64	LV	Latvia	1	1	180	0	17	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	55_64	55-64	LV	Latvia	1	1	156	31	1	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	55_64	55-64	LV	Latvia	5	1	124	43	0	0
ETUC		129041250601685	Facebook	55_64	55-64	LV	Latvia	1	1	118	23	1	0
Europe Thinx		335839580440114	Facebook	55_64	55-64	LV	Latvia	1	1	80	16	0	0
ANTICLIMBERS		1008414972688083	Facebook	55_64	55-64	LV	Latvia	1	1	17	3	0	0
ITUC		20556338116	Facebook	55_64	55-64	LV	Latvia	2	1	4	0	0	0
Eurozine		115579498521257	Facebook	55_64	55-64	LV	Latvia	1	1	3	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	55_64	55-64	LV	Latvia	2	1	2	0	0	0
Big News Buzz		125179374733697	Facebook	55_64	55-64	LV	Latvia	1	1	1	0	0	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	55_64	55-64	LV	Latvia	1	1	1	0	0	0
Darbo partija	Darbo partija	264116120225	Facebook	55_64	55-64	LV	Latvia	1	1	1	0	0	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	55_64	55-64	LV	Latvia	2	1	1	0	0	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	55_64	55-64	LV	Latvia	1	1	0	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	55_64	55-64	LV	Latvia	1	1	0	0	0	0
MN Benito		1273446302821491	Facebook	55_64	55-64	LV	Latvia	1	1	0	0	0	0
