advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u	unknown	IE	Ireland	15	1	31817	13739	108	30
European Greens	European Greens	141366725876424	Facebook	u	unknown	IE	Ireland	7	1	19149	9158	217	46
Mark Durkan	Fine Gael	2002340613394109	Facebook	u	unknown	IE	Ireland	12	1	14425	6899	119	53
Fine Gael	Fine Gael	264172043210	Facebook	u	unknown	IE	Ireland	6	1	13492	5732	116	30
Maria Walsh	Fine Gael	883806764992893	Facebook	u	unknown	IE	Ireland	9	1	13177	5766	95	31
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	u	unknown	IE	Ireland	26	1	12366	4058	95	19
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	u	unknown	IE	Ireland	27	1	10238	2443	87	15
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	u	unknown	IE	Ireland	7	1	9357	4121	20	3
Fianna Fáil	Fianna Fáil	222629035132	Facebook	u	unknown	IE	Ireland	18	1	9010	3809	30	4
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	u	unknown	IE	Ireland	2	1	8828	3531	88	17
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	u	unknown	IE	Ireland	4	1	8755	3787	111	24
Matt Carthy	Carthy Matt	580216935345125	Facebook	u	unknown	IE	Ireland	5	1	8634	4232	38	7
Labour Party	Labour Party	164027949687	Facebook	u	unknown	IE	Ireland	9	1	7950	3975	31	5
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	u	unknown	IE	Ireland	10	1	7766	2886	55	16
Referendum Commission	Referendum Commission	580832208630212	Facebook	u	unknown	IE	Ireland	9	1	7362	3037	48	9
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	u	unknown	IE	Ireland	9	1	6254	2378	49	13
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	u	unknown	IE	Ireland	24	1	5343	1348	41	4
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	u	unknown	IE	Ireland	44	1	5325	1608	61	3
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	u	unknown	IE	Ireland	9	1	4658	1427	18	2
Social Democrats	Social Democrats	1012851375393300	Facebook	u	unknown	IE	Ireland	34	1	4397	1146	24	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	u	unknown	IE	Ireland	5	1	4021	1632	26	7
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	u	unknown	IE	Ireland	61	1	3806	607	162	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	u	unknown	IE	Ireland	1	1	3660	1464	36	7
Green Party Ireland	Green Party Ireland	108339693065	Facebook	u	unknown	IE	Ireland	5	1	3419	880	12	1
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	u	unknown	IE	Ireland	6	1	3403	675	36	6
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	u	unknown	IE	Ireland	10	1	2903	805	26	4
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	u	unknown	IE	Ireland	2	1	2476	997	16	3
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	u	unknown	IE	Ireland	4	1	2440	786	24	7
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	u	unknown	IE	Ireland	26	1	2408	789	30	1
Department of Politics and Public Administration UL		190855980950496	Facebook	u	unknown	IE	Ireland	3	1	2334	466	4	0
Josiah Burke	Burke Josiah Emmanuelle	162814401227663	Facebook	u	unknown	IE	Ireland	3	1	2131	426	22	4
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	u	unknown	IE	Ireland	3	1	2010	969	7	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	u	unknown	IE	Ireland	7	1	1922	596	15	2
Claire Byrne Green Party	Byrne Claire Anne	507864742652844	Facebook	u	unknown	IE	Ireland	1	1	1815	907	9	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	IE	Ireland	19	1	1806	460	21	0
