impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
100k_200k	100k - 200k	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	11	1	2199958	1099984	18074	6427
100k_200k	100k - 200k	DK	Denmark	European Parliament		178362315106	Facebook	5	1	800160	400082	9871	2778
100k_200k	100k - 200k	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	4	1	799996	400000	10711	3347
100k_200k	100k - 200k	DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	799995	399999	5355	2677
100k_200k	100k - 200k	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	3	1	599987	299995	9372	2677
100k_200k	100k - 200k	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	3	1	599978	299990	9371	2677
100k_200k	100k - 200k	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	2	1	399998	200000	2008	803
100k_200k	100k - 200k	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	2	1	399998	200000	8033	2008
100k_200k	100k - 200k	DK	Denmark	Sex og Samfund		250994288337708	Facebook	2	1	399997	199999	13389	2677
100k_200k	100k - 200k	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	2	1	399988	199995	13389	2677
100k_200k	100k - 200k	DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	1	1	199999	100000	1338	669
100k_200k	100k - 200k	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	1	1	199999	100000	669	133
100k_200k	100k - 200k	DK	Denmark	Ali Aminali		1452133531486822	Facebook	1	1	199999	99999	6694	1338
100k_200k	100k - 200k	DK	Denmark	Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	1	1	199999	100000	669	133
100k_200k	100k - 200k	DK	Denmark	Naser Khader		1995019340791443	Facebook	1	1	199999	100000	1338	669
100k_200k	100k - 200k	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	1	1	199999	99999	669	133
100k_200k	100k - 200k	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	1	1	199998	100000	6694	1338
100k_200k	100k - 200k	DK	Denmark	Red Barnet		67571270393	Facebook	1	1	199998	99999	6694	1338
100k_200k	100k - 200k	DK	Denmark	Den Blå Planet		167018996755220	Facebook	1	1	199998	99999	669	133
100k_200k	100k - 200k	DK	Denmark	UNICEF Danmark		63691965101	Facebook	1	1	199998	99999	669	133
100k_200k	100k - 200k	DK	Denmark	1664 Blanc		157416351125610	Facebook	1	1	199993	99997	669	133
100k_200k	100k - 200k	DK	Denmark	JYSK Danmark		331225116969331	Facebook	1	1	199991	99996	669	133
100k_200k	100k - 200k	DK	Denmark	Alternativet	Alternativet	676061179094769	Facebook	1	1	199988	99994	1338	669
100k_200k	100k - 200k	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	1	1	199982	99991	1338	669
100k_200k	100k - 200k	DK	Denmark	SF Amager KBH		262391220488874	Facebook	1	1	199973	99987	1338	669
100k_200k	100k - 200k	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	1	1	199951	99976	669	133
100k_200k	100k - 200k	DK	Denmark	Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	1	1	199822	99911	668	133
100k_200k	100k - 200k	DK	Denmark	Kialo		729627343834501	Facebook	38	1	131735	65868	990	306
100k_200k	100k - 200k	DK	Denmark	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	12	1	22935	11467	40	10
100k_200k	100k - 200k	DK	Denmark	Alex Salmond	Slainte Media	136191876445102	Facebook	1	1	21940	10970	63	12
100k_200k	100k - 200k	DK	Denmark	Humble Household		1746853745395190	Facebook	4	1	18796	9398	288	59
100k_200k	100k - 200k	DK	Denmark	5Pillars	5 Pillars	490858150969676	Facebook	2	1	8513	4256	132	35
100k_200k	100k - 200k	DK	Denmark	Pela Case		119283008140727	Facebook	2	1	6459	3230	10	2
