advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	5k_10k	5k - 10k	FI	Finland	4	1	3999995	2000000	39995	20000
Sosialidemokraatit SDP		108945982480217	Facebook	5k_10k	5k - 10k	FI	Finland	1	1	499901	199961	9997	4999
Game of Sultans		185311195624361	Facebook	5k_10k	5k - 10k	FI	Finland	2	1	4435	2152	179	39
Kialo		729627343834501	Facebook	5k_10k	5k - 10k	FI	Finland	2	1	2171	1085	19	9
Clone Evolution		1345821958781389	Facebook	5k_10k	5k - 10k	FI	Finland	1	1	825	330	14	7
5Pillars	5 Pillars	490858150969676	Facebook	5k_10k	5k - 10k	FI	Finland	1	1	295	147	8	1
Gaia		182073298490036	Facebook	5k_10k	5k - 10k	FI	Finland	1	1	226	113	2	1
Fibrenew International		108329495874655	Facebook	5k_10k	5k - 10k	FI	Finland	2	1	152	61	2	1
European Commission		107898832590939	Facebook	5k_10k	5k - 10k	FI	Finland	1	1	105	53	1	0
