advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	HU	Hungary	303	1	10119	4134	65	17
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	HU	Hungary	53	1	5504	2430	20	5
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	u35_44	unknown (35-44)	HU	Hungary	36	1	4957	2378	10	4
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u35_44	unknown (35-44)	HU	Hungary	55	1	4630	1862	9	3
Greenpeace Magyarország		35634348348	Facebook	u35_44	unknown (35-44)	HU	Hungary	48	1	3976	1372	37	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	u35_44	unknown (35-44)	HU	Hungary	29	1	3419	1473	2	0
Fidesz	Fidesz	9844779306	Facebook	u35_44	unknown (35-44)	HU	Hungary	43	1	3390	1530	9	4
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	u35_44	unknown (35-44)	HU	Hungary	66	1	2775	1152	6	2
European Greens		141366725876424	Facebook	u35_44	unknown (35-44)	HU	Hungary	7	1	1899	814	5	1
MSZP	MSZP	115388925185513	Facebook	u35_44	unknown (35-44)	HU	Hungary	29	1	1652	721	2	1
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	u35_44	unknown (35-44)	HU	Hungary	18	1	1514	701	2	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u35_44	unknown (35-44)	HU	Hungary	30	1	1192	559	2	0
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	u35_44	unknown (35-44)	HU	Hungary	22	1	1107	432	2	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	u35_44	unknown (35-44)	HU	Hungary	32	1	1094	371	1	0
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	u35_44	unknown (35-44)	HU	Hungary	12	1	1041	331	2	1
Itthonról Otthonra		795559303924823	Facebook	u35_44	unknown (35-44)	HU	Hungary	1	1	963	481	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	u35_44	unknown (35-44)	HU	Hungary	47	1	821	369	4	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	u35_44	unknown (35-44)	HU	Hungary	27	1	741	309	1	0
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	u35_44	unknown (35-44)	HU	Hungary	13	1	740	236	1	0
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	u35_44	unknown (35-44)	HU	Hungary	12	1	637	271	1	0
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	u35_44	unknown (35-44)	HU	Hungary	16	1	609	121	1	0
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	u35_44	unknown (35-44)	HU	Hungary	11	1	600	264	1	0
Budapest Water Summit 2019		347819348687196	Facebook	u35_44	unknown (35-44)	HU	Hungary	10	1	598	139	0	0
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	u35_44	unknown (35-44)	HU	Hungary	9	1	568	201	1	0
Amnesty International Magyarország		44847086574	Facebook	u35_44	unknown (35-44)	HU	Hungary	7	1	567	141	1	0
Ujhelyi István dr.	MSZP	734217673259088	Facebook	u35_44	unknown (35-44)	HU	Hungary	25	1	535	204	1	0
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	u35_44	unknown (35-44)	HU	Hungary	13	1	494	195	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	u35_44	unknown (35-44)	HU	Hungary	25	1	487	217	0	0
Morvai Krisztina		282077899700	Facebook	u35_44	unknown (35-44)	HU	Hungary	3	1	466	233	1	0
Erdős Norbert		225260807491081	Facebook	u35_44	unknown (35-44)	HU	Hungary	1	1	451	225	2	0
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	u35_44	unknown (35-44)	HU	Hungary	9	1	397	119	0	0
Dúró Dóra		191946490841225	Facebook	u35_44	unknown (35-44)	HU	Hungary	18	1	354	120	0	0
Guardian Weekly		64525551258	Facebook	u35_44	unknown (35-44)	HU	Hungary	10	1	348	138	0	0
Nyugdíjmegoldás 2020		1258419857503263	Facebook	u35_44	unknown (35-44)	HU	Hungary	12	1	341	108	3	0
