advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	d143	2019-05-23	BG	Bulgaria	5	1	1083009	433204	1080	216
Приоритети	БЗНС	1163987410423594	Facebook	d143	2019-05-23	BG	Bulgaria	36	1	611811	255486	2960	510
European Parliament	European Parliament	178362315106	Facebook	d143	2019-05-23	BG	Bulgaria	4	1	589535	250615	1353	270
Демократична България	Демократична България	995342840629890	Facebook	d143	2019-05-23	BG	Bulgaria	25	1	559953	263148	2419	505
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	d143	2019-05-23	BG	Bulgaria	10	1	420541	171643	1382	325
Път на младите	Път на младите	2051476654950711	Facebook	d143	2019-05-23	BG	Bulgaria	15	1	251583	102743	756	116
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	d143	2019-05-23	BG	Bulgaria	5	1	246210	116282	1009	202
European Commission	European Commission	107898832590939	Facebook	d143	2019-05-23	BG	Bulgaria	8	1	243493	117703	444	133
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	d143	2019-05-23	BG	Bulgaria	9	1	219731	71532	934	292
European Greens	European Greens	141366725876424	Facebook	d143	2019-05-23	BG	Bulgaria	3	1	208015	102995	1090	218
informo.bg	informo.bg	262524054082832	Facebook	d143	2019-05-23	BG	Bulgaria	4	1	186828	83119	157	12
Радан Кънев	Радан Кънев	1461853244069926	Facebook	d143	2019-05-23	BG	Bulgaria	3	1	131127	51493	251	0
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	d143	2019-05-23	BG	Bulgaria	8	1	125766	43246	430	60
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	d143	2019-05-23	BG	Bulgaria	5	1	123726	54746	376	0
За Земята	Keremidchieva Violeta	404421529636122	Facebook	d143	2019-05-23	BG	Bulgaria	9	1	120828	31120	236	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d143	2019-05-23	BG	Bulgaria	3	1	117537	46276	150	30
Веселин Марешки		427091487494895	Facebook	d143	2019-05-23	BG	Bulgaria	1	1	86824	43412	192	38
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	d143	2019-05-23	BG	Bulgaria	6	1	74570	15490	252	0
ПП ГЕРБ - Стара Загора	ПП ГЕРБ - Стара Загора	229586070497595	Facebook	d143	2019-05-23	BG	Bulgaria	2	1	62475	27488	133	22
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	d143	2019-05-23	BG	Bulgaria	7	1	55165	12833	156	0
Алина Добрева	Алина Добрева	330889637493030	Facebook	d143	2019-05-23	BG	Bulgaria	2	1	44999	22500	224	44
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	d143	2019-05-23	BG	Bulgaria	3	1	41145	18606	238	47
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	d143	2019-05-23	BG	Bulgaria	2	1	29454	5890	58	0
Ивелина Василева		1438646326347103	Facebook	d143	2019-05-23	BG	Bulgaria	2	1	29166	5833	51	0
БСП - област Варна	Aleksandrova Yana	455026288638982	Facebook	d143	2019-05-23	BG	Bulgaria	2	1	29051	5810	57	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d143	2019-05-23	BG	Bulgaria	1	1	29015	14507	144	29
Ilhan Kyuchyuk	Kyuchyuk Ilhan	1637403469881344	Facebook	d143	2019-05-23	BG	Bulgaria	3	1	28166	6503	78	0
