gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	331	1	105738	35781	795	203
u	unknown	DK	Denmark	European Parliament		178362315106	Facebook	79	1	42383	17295	470	91
u	unknown	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	129	1	25155	8059	345	92
u	unknown	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	68	1	21500	8179	249	65
u	unknown	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	88	1	21377	7207	267	73
u	unknown	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	348	1	19911	4618	198	42
u	unknown	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	19218	8032	223	51
u	unknown	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	30	1	16651	6202	247	64
u	unknown	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	52	1	15147	4738	126	34
u	unknown	DK	Denmark	SF	SF	74796954245	Facebook	45	1	13984	3707	131	34
u	unknown	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	31	1	13147	3680	107	25
u	unknown	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	151	1	11666	2669	41	7
u	unknown	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	21	1	11296	3566	66	19
u	unknown	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	12	1	10830	4536	124	35
u	unknown	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	40	1	10131	3518	78	20
u	unknown	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	9838	3307	141	41
u	unknown	DK	Denmark	Kialo		729627343834501	Facebook	347	1	9321	3432	77	20
u	unknown	DK	Denmark	Simple Feast		571176036346620	Facebook	28	1	9105	1999	113	16
u	unknown	DK	Denmark	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	69	1	8384	2052	76	21
u	unknown	DK	Denmark	En grønnere planet		301647537160818	Facebook	45	1	7894	2125	76	19
u	unknown	DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	30	1	7756	1709	87	20
u	unknown	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	70	1	7373	2204	66	13
u	unknown	DK	Denmark	Afrika Kontakt		194452460650048	Facebook	32	1	7246	1701	48	9
u	unknown	DK	Denmark	Den Blå Planet		167018996755220	Facebook	8	1	7120	2205	44	10
u	unknown	DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	7033	3516	47	23
u	unknown	DK	Denmark	Zetland	Zetland	341299649231023	Facebook	22	1	6484	2328	20	8
u	unknown	DK	Denmark	Oatly		214112085661044	Facebook	2	1	6374	2567	63	12
u	unknown	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	105	1	6198	1442	34	7
u	unknown	DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	17	1	6194	2074	64	16
