day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	RO	Romania	387	98	4337246	1813558	7137	1833
d126	2019-05-06	RO	Romania	448	111	6566520	2773477	11925	2861
d125	2019-05-05	RO	Romania	463	118	7676233	3268404	15006	3681
d124	2019-05-04	RO	Romania	445	111	9608034	4139721	20731	4844
d123	2019-05-03	RO	Romania	458	124	8451834	3622219	17225	4100
d122	2019-05-02	RO	Romania	425	127	6755547	2949671	14012	3229
d121	2019-05-01	RO	Romania	370	119	4620670	1987478	10552	2285
d120	2019-04-30	RO	Romania	381	119	3122758	1317567	5851	1304
d119	2019-04-29	RO	Romania	403	119	7261180	3157384	15317	5121
d118	2019-04-28	RO	Romania	412	126	5279224	2218647	6472	1812
d117	2019-04-27	RO	Romania	446	138	6155026	2556695	6139	1848
d116	2019-04-26	RO	Romania	489	148	5728254	2406124	9059	2382
d115	2019-04-25	RO	Romania	539	161	7388003	3069416	13653	3578
d114	2019-04-24	RO	Romania	534	174	6683865	2801435	15724	3593
d113	2019-04-23	RO	Romania	550	178	6658691	2853400	18448	4065
d112	2019-04-22	RO	Romania	511	181	5794071	2490178	14101	3228
d111	2019-04-21	RO	Romania	498	178	6010923	2609308	13785	3173
d110	2019-04-20	RO	Romania	505	193	5638428	2460537	12537	2988
d109	2019-04-19	RO	Romania	526	208	4952386	2108277	12085	2801
d108	2019-04-18	RO	Romania	513	201	6924867	2884297	14432	3256
d107	2019-04-17	RO	Romania	522	202	7344111	3133392	13355	3000
d106	2019-04-16	RO	Romania	551	195	8025806	3491875	14119	3745
d105	2019-04-15	RO	Romania	606	211	4414941	1781779	8123	1640
d104	2019-04-14	RO	Romania	569	218	2417315	947103	5837	1100
d103	2019-04-13	RO	Romania	539	209	2865100	1266287	5771	1064
d102	2019-04-12	RO	Romania	607	229	1880297	756036	4853	857
d101	2019-04-11	RO	Romania	575	226	2288098	893933	5677	987
d100	2019-04-10	RO	Romania	527	209	1422344	546872	3694	620
d099	2019-04-09	RO	Romania	541	222	1652982	637847	4059	696
d098	2019-04-08	RO	Romania	517	220	2084269	868871	4845	1185
d097	2019-04-07	RO	Romania	479	212	1144831	429858	3141	471
d096	2019-04-06	RO	Romania	467	224	1503265	572040	3250	507
d095	2019-04-05	RO	Romania	493	232	2482983	932331	4760	748
d094	2019-04-04	RO	Romania	459	221	2780921	1043020	5433	771
d093	2019-04-03	RO	Romania	389	199	1194045	443023	2986	435
d092	2019-04-02	RO	Romania	334	173	1143433	396682	2629	396
d091	2019-04-01	RO	Romania	289	148	1078472	421958	2288	427
d090	2019-03-31	RO	Romania	290	135	890735	361380	2147	389
d089	2019-03-30	RO	Romania	286	138	689151	267003	1746	315
d088	2019-03-29	RO	Romania	303	142	1209998	481113	1892	336
d087	2019-03-28	RO	Romania	300	136	639307	252268	1842	266
d086	2019-03-27	RO	Romania	276	133	724208	300574	1479	270
d085	2019-03-26	RO	Romania	275	128	581927	230895	1553	247
d084	2019-03-25	RO	Romania	266	133	362744	125611	1091	150
d083	2019-03-24	RO	Romania	275	140	507146	189526	1331	171
