advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d089	2019-03-30	205	1	2350309	1034366	9909	2207
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d089	2019-03-30	103	1	1050879	104393	229	0
Partido Popular Regional De Canarias		AR288284801977286656	Google	d089	2019-03-30	107	1	682413	61190	620	0
People's Vote UK	People's Vote	748608695327755	Facebook	d089	2019-03-30	212	1	618801	150651	13504	2373
Unexplained Mysteries		259243241341132	Facebook	d089	2019-03-30	1	1	499999	200000	0	0
Sosialidemokraatit SDP		108945982480217	Facebook	d089	2019-03-30	50	1	433128	187384	2763	780
Covestro		150793518281117	Facebook	d089	2019-03-30	9	1	410327	165459	428	89
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d089	2019-03-30	2	1	374999	175000	1499	375
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d089	2019-03-30	12	1	360498	160250	503	210
European Commission		107898832590939	Facebook	d089	2019-03-30	17	1	355598	166811	1385	333
School Cuts	National Education Union	871798409656672	Facebook	d089	2019-03-30	38	1	342592	69000	3925	763
TRT World		1559901027613381	Facebook	d089	2019-03-30	1	1	333333	166666	24	4
Vattenfall Sverige		608975645850217	Facebook	d089	2019-03-30	24	1	320369	146666	3910	1121
Greenpeace Luxembourg		67370457805	Facebook	d089	2019-03-30	15	1	316895	105454	1795	100
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d089	2019-03-30	30	1	278569	122238	301	34
Mayor of London	the Greater London Authority	360322167647280	Facebook	d089	2019-03-30	11	1	266788	97704	3213	622
Iversale		2328597934037109	Facebook	d089	2019-03-30	3	1	259997	115000	297	0
The Syria Campaign		607756062649744	Facebook	d089	2019-03-30	1	1	249999	125000	22	0
Ministère de l'Intérieur		103146727990	Facebook	d089	2019-03-30	32	1	242233	100588	1262	294
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d089	2019-03-30	45	1	237126	22445	122	0
The Labour Party	The Labour Party	25749647410	Facebook	d089	2019-03-30	6	1	232141	103928	2251	450
Podemos	Unidas Podemos	269212336568846	Facebook	d089	2019-03-30	2	1	216666	108333	1041	208
Aboca		295129913955200	Facebook	d089	2019-03-30	48	1	212166	59898	451	0
ARTE		58523373944	Facebook	d089	2019-03-30	3	1	201665	83666	365	66
Unitymedia		298207206864349	Facebook	d089	2019-03-30	2	1	199999	83333	332	66
