advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	45_54	45-54	AT	Austria	37	1	1127975	493749	9309	2094
SPÖ	SPÖ	77393060080	Facebook	45_54	45-54	AT	Austria	92	1	1083354	441461	8006	2490
Sebastian Kurz	Volkspartei	105151752909840	Facebook	45_54	45-54	AT	Austria	20	1	696752	311257	7057	1504
European Parliament	European Parliament	178362315106	Facebook	45_54	45-54	AT	Austria	19	1	419728	175960	1852	537
FPÖ	FPÖ	169051073236170	Facebook	45_54	45-54	AT	Austria	13	1	346343	148427	3906	970
Werner Kogler	Die Grünen	133612666671985	Facebook	45_54	45-54	AT	Austria	6	1	345823	161792	2272	542
kontrast.at	kontrast.at	1079650008770485	Facebook	45_54	45-54	AT	Austria	30	1	317605	121064	4178	853
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	45_54	45-54	AT	Austria	196	1	315614	77238	4293	226
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	45_54	45-54	AT	Austria	327	1	279846	63559	5557	406
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	45_54	45-54	AT	Austria	5	1	278003	139002	1981	464
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	45_54	45-54	AT	Austria	65	1	266746	94908	3650	583
Herbert Kickl	FPÖ	1977684662509834	Facebook	45_54	45-54	AT	Austria	5	1	248449	103864	2102	471
Norbert Hofer	FPÖ	1650580648552563	Facebook	45_54	45-54	AT	Austria	9	1	233798	94393	2490	646
Die Grünen	Die Grünen	21759893033	Facebook	45_54	45-54	AT	Austria	16	1	220988	90396	1976	537
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	45_54	45-54	AT	Austria	75	1	196188	52284	1854	52
Claudia Gamon	NEOS	447992848717452	Facebook	45_54	45-54	AT	Austria	36	1	195036	64475	1616	406
