advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	d126	2019-05-06	EL	Greece	9	1	549592	207339	1145	199
European Parliament		178362315106	Facebook	d126	2019-05-06	EL	Greece	2	1	499715	233199	3330	666
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	d126	2019-05-06	EL	Greece	29	1	377588	136966	2280	325
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	d126	2019-05-06	EL	Greece	2	1	274811	104927	98	0
Παπαστράτος		1925659984382187	Facebook	d126	2019-05-06	EL	Greece	1	1	199902	99951	199	99
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d126	2019-05-06	EL	Greece	14	1	174375	53808	775	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	d126	2019-05-06	EL	Greece	19	1	149880	43368	354	6
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	d126	2019-05-06	EL	Greece	26	1	140498	48134	908	53
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	d126	2019-05-06	EL	Greece	3	1	118265	40306	232	36
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	d126	2019-05-06	EL	Greece	11	1	110287	42532	322	33
Eva Kaili	Eva Kaili	13721812367	Facebook	d126	2019-05-06	EL	Greece	8	1	93168	32663	409	47
Harris Mamoulakis	Χάρης Μαμουλάκης	1561616060574694	Facebook	d126	2019-05-06	EL	Greece	6	1	82997	32500	204	0
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	d126	2019-05-06	EL	Greece	2	1	74977	29989	98	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	d126	2019-05-06	EL	Greece	3	1	69966	19987	398	69
