advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	rm1	Last month	EE	Estonia	10	1	2688492	1213751	14558	3493
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	rm1	Last month	EE	Estonia	42	1	2611953	1002998	8657	1399
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	rm1	Last month	EE	Estonia	41	1	2323959	950000	7659	900
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	rm1	Last month	EE	Estonia	57	1	1778667	648948	16536	3059
European Parliament		178362315106	Facebook	rm1	Last month	EE	Estonia	26	1	1713355	743368	15996	4003
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	rm1	Last month	EE	Estonia	90	1	1395454	337741	8916	99
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	rm1	Last month	EE	Estonia	35	1	1154627	477832	6698	1099
Urmas Paet	Paet Urmas	223092011815453	Facebook	rm1	Last month	EE	Estonia	44	1	994124	212333	5749	399
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	rm1	Last month	EE	Estonia	64	1	792485	195918	9123	700
Keskerakond	Keskerakond	161252453921396	Facebook	rm1	Last month	EE	Estonia	12	1	589987	219999	1987	199
Jaak Madison	Madison Jaak	536519246456733	Facebook	rm1	Last month	EE	Estonia	14	1	540985	176999	2585	299
European Greens		141366725876424	Facebook	rm1	Last month	EE	Estonia	13	1	358688	148418	1401	243
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	rm1	Last month	EE	Estonia	7	1	351993	130000	1493	200
Triin Saag	Saag Triin	2012394932389774	Facebook	rm1	Last month	EE	Estonia	40	1	284959	86999	3960	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm1	Last month	EE	Estonia	29	1	261894	61809	1289	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	rm1	Last month	EE	Estonia	12	1	250969	58996	1187	0
Reformierakond	Reformierakond	80124492882	Facebook	rm1	Last month	EE	Estonia	5	1	155994	31000	494	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	rm1	Last month	EE	Estonia	3	1	149997	30000	697	100
ResPublica	Isamaa erakond	124913684200476	Facebook	rm1	Last month	EE	Estonia	2	1	149997	59999	597	99
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	rm1	Last month	EE	Estonia	3	1	149997	30000	697	100
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	rm1	Last month	EE	Estonia	3	1	104997	21000	297	0
Riho Terras		2217643278496367	Facebook	rm1	Last month	EE	Estonia	2	1	99998	20000	598	100
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	rm1	Last month	EE	Estonia	7	1	84992	19999	692	0
Kialo		729627343834501	Facebook	rm1	Last month	EE	Estonia	154	1	63940	24262	290	64
Airis Meier Page	Reformierakond	250646808998831	Facebook	rm1	Last month	EE	Estonia	3	1	59997	12000	297	0
