day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d120	2019-04-30	DK	Denmark	European Parliament		178362315106	Facebook	5	1	269998	111999	2142	589
d120	2019-04-30	DK	Denmark	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	166	1	126877	37111	792	244
d120	2019-04-30	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	461	1	105428	24594	1254	286
d120	2019-04-30	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	7	1	82177	24935	575	155
d120	2019-04-30	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	20	1	72700	23769	595	121
d120	2019-04-30	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	2	1	72678	29196	199	97
d120	2019-04-30	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	15	1	62827	22258	617	177
d120	2019-04-30	DK	Denmark	Danske Medier	Danske Medier	300107073389986	Facebook	47	1	59689	18207	263	68
d120	2019-04-30	DK	Denmark	Fatma Øktem	Fatma Øktem	1695475020740767	Facebook	13	1	56741	11275	197	77
d120	2019-04-30	DK	Denmark	Socialdemokratiet		41459763029	Facebook	57	1	51269	17367	440	139
d120	2019-04-30	DK	Denmark	Red Barnet		67571270393	Facebook	51	1	46055	17110	815	213
d120	2019-04-30	DK	Denmark	Mette Thiesen	Mette Thiesen	718327901589937	Facebook	11	1	25946	6639	313	62
d120	2019-04-30	DK	Denmark	Christina Egelund	Liberal Alliance	684016791662654	Facebook	40	1	25804	5697	272	66
d120	2019-04-30	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	4	1	25249	5750	337	76
d120	2019-04-30	DK	Denmark	Petar Socevic - Radikale Venstre	Socevic Petar	2190488887846226	Facebook	1	1	24999	5000	334	66
d120	2019-04-30	DK	Denmark	SF	SF	74796954245	Facebook	1	1	24999	5000	334	66
d120	2019-04-30	DK	Denmark	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	3	1	24997	11000	334	147
d120	2019-04-30	DK	Denmark	Skivemødet		843073719237200	Facebook	1	1	24994	12497	167	33
d120	2019-04-30	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	57	1	24299	6860	94	11
d120	2019-04-30	DK	Denmark	NUance	VisionPilot	185168072363292	Facebook	7	1	23304	5627	90	28
d120	2019-04-30	DK	Denmark	Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	4	1	22856	5321	289	57
d120	2019-04-30	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	9	1	21913	5764	192	42
d120	2019-04-30	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	3	1	21665	5833	256	51
d120	2019-04-30	DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	16	1	19655	3805	51	8
d120	2019-04-30	DK	Denmark	Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	6	1	17883	3576	83	28
