advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	100_1k	100 - 1k	BE	Belgium	29	1	6249966	2829997	17470	5299
Open Vld	Open Vld	53668151866	Facebook	100_1k	100 - 1k	BE	Belgium	60	1	5074815	2020975	38938	13199
CD&V	CD&V	52997544531	Facebook	100_1k	100 - 1k	BE	Belgium	53	1	4999944	1969999	27446	6099
John Crombez	sp.a	264131406977201	Facebook	100_1k	100 - 1k	BE	Belgium	22	1	3999977	1839999	11977	2999
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	100_1k	100 - 1k	BE	Belgium	15	1	3899985	1670000	9985	3500
Peter Mertens	PVDA	236485149843971	Facebook	100_1k	100 - 1k	BE	Belgium	38	1	3075815	1253162	25434	8989
Vlaams Belang	Vlaams Belang	56605856504	Facebook	100_1k	100 - 1k	BE	Belgium	20	1	2399823	1029921	16478	7199
Ecolo	Ecolo	38296327361	Facebook	100_1k	100 - 1k	BE	Belgium	18	1	1949981	869999	9981	2599
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	BE	Belgium	15	1	1599984	709999	7984	1899
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	100_1k	100 - 1k	BE	Belgium	26	1	1599695	499904	18471	6999
Groen	Groen	84920854319	Facebook	100_1k	100 - 1k	BE	Belgium	13	1	1549987	620000	7487	2100
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	100_1k	100 - 1k	BE	Belgium	27	1	1439157	449709	14464	3497
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	100_1k	100 - 1k	BE	Belgium	10	1	1099990	490000	4990	1000
CDH BW	cdH Brabant wallon	156559267857740	Facebook	100_1k	100 - 1k	BE	Belgium	21	1	1069979	280000	10979	2500
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	100_1k	100 - 1k	BE	Belgium	11	1	1049989	450000	7489	2700
Koen Geens	CD&V	294055357407926	Facebook	100_1k	100 - 1k	BE	Belgium	21	1	1039978	411999	13478	4499
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	100_1k	100 - 1k	BE	Belgium	22	1	1019978	210000	10978	2200
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	100_1k	100 - 1k	BE	Belgium	8	1	948153	429130	3984	798
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	100_1k	100 - 1k	BE	Belgium	14	1	859986	265000	7986	2200
PTB	PTB	53838654385	Facebook	100_1k	100 - 1k	BE	Belgium	5	1	849995	410000	3495	1300
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	100_1k	100 - 1k	BE	Belgium	9	1	849990	349999	4490	899
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	100_1k	100 - 1k	BE	Belgium	14	1	847859	259352	6968	1396
Christian Leysen	Christian Leysen	403864600161608	Facebook	100_1k	100 - 1k	BE	Belgium	17	1	819784	199950	9481	2499
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	100_1k	100 - 1k	BE	Belgium	18	1	779279	191818	9475	2198
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	100_1k	100 - 1k	BE	Belgium	10	1	749990	270000	5990	1800
Kim De Witte	PVDA	315662412174661	Facebook	100_1k	100 - 1k	BE	Belgium	12	1	748188	239420	6472	1596
Jos D'Haese	PVDA	1397002987227704	Facebook	100_1k	100 - 1k	BE	Belgium	15	1	719615	179874	7981	1899
Régionale ECOLO Bruxelles	Régionale Ecolo Bruxelles	136555119816983	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	649997	260000	1997	700
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	100_1k	100 - 1k	BE	Belgium	12	1	649988	160000	6488	1600
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	BE	Belgium	6	1	607409	301482	4069	2014
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	599998	250000	998	200
Jean-Claude Marcourt - Officiel	Gael René Lambinon	214672635464	Facebook	100_1k	100 - 1k	BE	Belgium	12	1	599988	120000	5988	1200
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	100_1k	100 - 1k	BE	Belgium	10	1	559989	174999	4989	999
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	549996	260000	2496	800
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	100_1k	100 - 1k	BE	Belgium	8	1	549992	200000	6992	3200
Alexander De Croo	Alexander De Croo	228307843991539	Facebook	100_1k	100 - 1k	BE	Belgium	9	1	549942	169984	5490	1699
