country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	285	1	9880650	3507969	79256	21129
DK	Denmark	European Parliament		178362315106	Facebook	81	1	5520259	2336483	47835	10807
DK	Denmark	Socialdemokratiet		41459763029	Facebook	104	1	3458809	1145971	39044	10738
DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	690	1	3416919	749687	29344	6130
DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	130	1	2979821	997984	40205	11260
DK	Denmark	Lizette Risgaard		547601668763372	Facebook	71	1	2710918	1071998	29381	7578
DK	Denmark	Red Barnet		67571270393	Facebook	82	1	2444902	846995	40734	10390
DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	2325937	885988	32826	8368
DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	11	1	1820938	779975	20899	6185
DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	178	1	1652571	391955	6047	1031
DK	Denmark	SF	SF	74796954245	Facebook	46	1	1541951	424999	13839	3200
DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	51	1	1434944	465997	11749	2892
DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	1407952	382997	11885	2811
DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	1365978	486000	19626	6172
DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	1358745	480933	8736	2396
DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	1349921	559969	16066	3615
DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	76	1	1152924	325999	10072	2075
DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	1033963	331997	6491	1928
DK	Denmark	Oatly		214112085661044	Facebook	4	1	1005605	404243	6167	1485
DK	Denmark	Røde Kors		65929129383	Facebook	27	1	862973	211000	9409	2919
DK	Denmark	Danske Medier	Danske Medier	300107073389986	Facebook	47	1	835646	254909	3688	963
DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	810986	254999	8781	2155
DK	Denmark	Folkekirkens Nødhjælp		276770505228	Facebook	86	1	801900	200993	5531	1272
DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	36	1	758950	167997	4909	1031
DK	Denmark	Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	65	1	744933	190999	4436	1231
DK	Denmark	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	87	1	738766	172997	5958	1553
DK	Denmark	Kialo		729627343834501	Facebook	350	1	721699	278359	5627	1524
DK	Denmark	Zetland	Zetland	341299649231023	Facebook	23	1	690976	245999	2139	870
DK	Denmark	Alternativet	Alternativet	676061179094769	Facebook	12	1	674973	230994	6492	2182
DK	Denmark	Niels Fuglsang		264009771074617	Facebook	112	1	660763	158980	4041	830
DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	30	1	658963	148997	7039	1713
DK	Denmark	Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	44	1	618840	177485	3769	1349
DK	Denmark	Laura Lindahl	Laura Lindahl	504310436316194	Facebook	51	1	610949	160000	7705	1914
DK	Denmark	En grønnere planet		301647537160818	Facebook	47	1	572941	151997	5423	1378
DK	Denmark	Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	28	1	565972	182000	4495	990
DK	Denmark	Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	34	1	551964	127999	2285	642
DK	Denmark	Sex og Samfund		250994288337708	Facebook	4	1	549995	259999	14728	2945
DK	Denmark	Tandlægeforeningen		1570552809858689	Facebook	2	1	549953	209982	736	147
DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	16	1	546936	174976	4643	964
DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	17	1	529983	183999	5487	1178
DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	60	1	513484	105911	2304	414
DK	Denmark	Christel Schaldemose		424159230945271	Facebook	27	1	511973	198000	1188	281
DK	Denmark	Den Blå Planet		167018996755220	Facebook	9	1	505979	160997	3158	749
DK	Denmark	Simple Feast		571176036346620	Facebook	28	1	499970	110999	6371	900
DK	Denmark	Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	23	1	499270	160477	2957	683
DK	Denmark	Jacob Mark	SF	69985338410	Facebook	26	1	493971	136999	4401	1151
DK	Denmark	Christina Egelund	Liberal Alliance	684016791662654	Facebook	42	1	481958	108000	5149	1218
DK	Denmark	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	82	1	467654	136943	4485	870
DK	Denmark	Lederne		167891603415958	Facebook	25	1	465967	110998	4026	1164
DK	Denmark	Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	23	1	430977	99999	5031	1111
DK	Denmark	GetBarry		1351813504859326	Facebook	25	1	424967	97998	4074	399
DK	Denmark	Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	18	1	421969	125997	2782	870
DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	399995	199999	2677	535
DK	Denmark	Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	6	1	399993	139999	2275	495
DK	Denmark	Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	13	1	387882	139959	1616	348
DK	Denmark	Giv Klimaet Lov		445657632847922	Facebook	13	1	386812	115462	5648	1561
DK	Denmark	Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	12	1	375982	104998	3720	776
DK	Denmark	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	54	1	373914	86993	3282	200
DK	Denmark	Lars Chr. Lilleholt		1408142216156387	Facebook	92	1	369729	81348	8437	87
DK	Denmark	Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	16	1	356984	107000	2742	615
DK	Denmark	Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	26	1	353970	73999	4682	977
DK	Denmark	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	19	1	352956	96995	1791	789
DK	Denmark	Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	4	1	349728	129893	1605	401
DK	Denmark	Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	33	1	348921	91989	2539	642
DK	Denmark	Sophie Løhde	Sophie Løhde	699619700116377	Facebook	16	1	346962	71994	4175	950
DK	Denmark	Afrika Kontakt		194452460650048	Facebook	32	1	336951	80991	1896	441
DK	Denmark	Mai Mercado		397094903687472	Facebook	111	1	323889	68000	2649	441
DK	Denmark	Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	72	1	321825	62979	3631	669
DK	Denmark	Mette Thiesen	Mette Thiesen	718327901589937	Facebook	33	1	320684	78942	3620	882
DK	Denmark	Britt Bager	Bager Britt	460055244123143	Facebook	21	1	307978	66000	3796	758
DK	Denmark	Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	21	1	304979	100000	3545	1272
DK	Denmark	Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	30	1	303964	80997	3048	749
DK	Denmark	Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	40	1	296960	79000	2699	548
DK	Denmark	SF Amager KBH		262391220488874	Facebook	31	1	262943	110987	2713	883
DK	Denmark	Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	10	1	262783	54958	1820	471
DK	Denmark	Serdal Benli	Benli Serdal	30196574028	Facebook	21	1	256979	66000	3853	883
DK	Denmark	Ali Aminali		1452133531486822	Facebook	4	1	255995	110999	7390	1472
DK	Denmark	Marie Bjerre		242091299473046	Facebook	16	1	252984	53000	1470	321
DK	Denmark	Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	21	1	243978	86999	2942	575
DK	Denmark	Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	15	1	227691	62853	732	133
DK	Denmark	Dyrenes Beskyttelse		200709746630443	Facebook	9	1	221990	46999	2435	562
DK	Denmark	Mia Tang	Mia Tang	358828094665364	Facebook	24	1	211976	43000	2420	575
