age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	DK	Denmark	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	240	1	1440595	526841	11187	2872
45_54	45-54	DK	Denmark	Red Barnet		67571270393	Facebook	81	1	781004	270006	12942	3342
45_54	45-54	DK	Denmark	European Parliament		178362315106	Facebook	61	1	677823	280516	7930	1567
45_54	45-54	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	473	1	522054	106041	5063	965
45_54	45-54	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	122	1	498111	181449	8235	2048
45_54	45-54	DK	Denmark	Socialdemokratiet		41459763029	Facebook	55	1	449145	152589	5639	1549
45_54	45-54	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	71	1	409066	153737	4761	1241
45_54	45-54	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	367384	137915	4949	1260
45_54	45-54	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	287403	76945	2419	573
45_54	45-54	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	11	1	272298	118330	3297	947
45_54	45-54	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	115	1	246064	55583	968	173
45_54	45-54	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	50	1	245141	76110	2059	519
45_54	45-54	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	238547	80851	3480	1006
45_54	45-54	DK	Denmark	Røde Kors		65929129383	Facebook	27	1	226375	56055	2576	802
45_54	45-54	DK	Denmark	SF	SF	74796954245	Facebook	45	1	213232	56075	1960	449
45_54	45-54	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	175970	73648	2046	467
45_54	45-54	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	155081	51072	1323	327
45_54	45-54	DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	142241	44781	1538	382
45_54	45-54	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	130609	45365	805	239
45_54	45-54	DK	Denmark	Laura Lindahl	Laura Lindahl	504310436316194	Facebook	45	1	113268	29324	1512	367
45_54	45-54	DK	Denmark	Lederne		167891603415958	Facebook	25	1	113087	29108	992	307
45_54	45-54	DK	Denmark	Simple Feast		571176036346620	Facebook	28	1	111596	24554	1433	204
45_54	45-54	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	75	1	107290	28790	968	198
45_54	45-54	DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	30	1	106677	23856	1173	286
45_54	45-54	DK	Denmark	Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	23	1	102368	23006	1165	263
