audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f35_44	female (35-44)	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	10	1	245945	88204	643	121
f35_44	female (35-44)	EE	Estonia	European Parliament		178362315106	Facebook	16	1	221623	99807	2553	624
f35_44	female (35-44)	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	183168	79833	526	147
f35_44	female (35-44)	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	175929	68673	548	73
f35_44	female (35-44)	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	122531	50994	454	165
f35_44	female (35-44)	EE	Estonia	Veriff		959442754113350	Facebook	3	1	103680	44811	160	32
f35_44	female (35-44)	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	36	1	103493	21950	489	14
f35_44	female (35-44)	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	100312	36398	427	54
f35_44	female (35-44)	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	88	1	98033	24633	742	6
f35_44	female (35-44)	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	25	1	63647	27235	372	44
f35_44	female (35-44)	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	38	1	47454	13085	653	73
f35_44	female (35-44)	EE	Estonia	European Greens	European Greens	141366725876424	Facebook	11	1	40422	16236	161	27
f35_44	female (35-44)	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	23848	5170	113	10
f35_44	female (35-44)	EE	Estonia	Yoko Alender		709212302463805	Facebook	33	1	20975	5775	483	0
f35_44	female (35-44)	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	31	1	19921	4577	140	0
f35_44	female (35-44)	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	36	1	19174	3616	664	0
f35_44	female (35-44)	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	14475	3389	95	13
f35_44	female (35-44)	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	10	1	14404	3960	91	0
f35_44	female (35-44)	EE	Estonia	Rimi Eesti		217485440760	Facebook	1	1	14389	7195	71	14
f35_44	female (35-44)	EE	Estonia	Kialo		729627343834501	Facebook	351	1	13868	5511	93	22
f35_44	female (35-44)	EE	Estonia	Riina Solman		2003524753215343	Facebook	1	1	13800	2760	27	0
f35_44	female (35-44)	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	9	1	12593	2878	50	0
f35_44	female (35-44)	EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	10907	2229	59	9
f35_44	female (35-44)	EE	Estonia	Johannes Kert		376562696439825	Facebook	1	1	5660	1132	56	11
f35_44	female (35-44)	EE	Estonia	Edasi.org		165505543854570	Facebook	1	1	5469	1093	10	0
