advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	epirus_region_EL	Epirus (region), Greece	61	1	1494835	356361	5219	0
Kyriakos Mitsotakis		34848567724	Facebook	epirus_region_EL	Epirus (region), Greece	99	1	528707	224269	1127	211
European Parliament		178362315106	Facebook	epirus_region_EL	Epirus (region), Greece	51	1	469848	222987	1480	370
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	epirus_region_EL	Epirus (region), Greece	57	1	469062	195055	1185	187
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	epirus_region_EL	Epirus (region), Greece	113	1	367159	121053	2212	382
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	epirus_region_EL	Epirus (region), Greece	211	1	337146	122535	1413	155
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	epirus_region_EL	Epirus (region), Greece	42	1	310806	140733	653	158
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	epirus_region_EL	Epirus (region), Greece	101	1	247343	74654	716	33
INBOX	New Digital Media	369693523475596	Facebook	epirus_region_EL	Epirus (region), Greece	63	1	236499	103783	278	25
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	epirus_region_EL	Epirus (region), Greece	43	1	189018	39068	431	0
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	epirus_region_EL	Epirus (region), Greece	10	1	169151	60453	214	18
Kialo		729627343834501	Facebook	epirus_region_EL	Epirus (region), Greece	335	1	147300	60072	686	158
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	epirus_region_EL	Epirus (region), Greece	14	1	129177	58948	209	59
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	epirus_region_EL	Epirus (region), Greece	78	1	127757	42230	568	3
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	epirus_region_EL	Epirus (region), Greece	105	1	125857	38281	555	32
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	epirus_region_EL	Epirus (region), Greece	42	1	107694	43349	255	35
Eva Kaili	Eva Kaili	13721812367	Facebook	epirus_region_EL	Epirus (region), Greece	12	1	92592	33292	352	46
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	epirus_region_EL	Epirus (region), Greece	66	1	89148	26285	278	9
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	epirus_region_EL	Epirus (region), Greece	21	1	88972	36245	141	15
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	epirus_region_EL	Epirus (region), Greece	3	1	86226	28113	282	35
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	epirus_region_EL	Epirus (region), Greece	29	1	80053	19698	246	0
Παπαχρήστος Βλάσης	Vlasios Papachristos	291548154778107	Facebook	epirus_region_EL	Epirus (region), Greece	7	1	77993	21000	693	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	epirus_region_EL	Epirus (region), Greece	38	1	71859	24437	254	18
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	epirus_region_EL	Epirus (region), Greece	49	1	71602	20521	224	3
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	epirus_region_EL	Epirus (region), Greece	29	1	66680	22254	112	0
