advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	w012	Week 12	HR	Croatia	7	1	899528	339801	1328	177
Ruža Tomašić		1434305366791182	Facebook	w012	Week 12	HR	Croatia	4	1	163330	42666	290	0
Privredni.		1062000377172732	Facebook	w012	Week 12	HR	Croatia	2	1	104998	51000	176	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	w012	Week 12	HR	Croatia	2	1	99993	19999	597	99
HSS Hrvatska		236043376446622	Facebook	w012	Week 12	HR	Croatia	1	1	87498	43749	86	0
European Youth Event		919232861444360	Facebook	w012	Week 12	HR	Croatia	2	1	48107	21197	77	15
HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	w012	Week 12	HR	Croatia	9	1	46949	9641	163	0
Dominik Vuletić		1858121814431190	Facebook	w012	Week 12	HR	Croatia	1	1	31817	6363	56	0
Zoran Bahtijarević		2195720960680577	Facebook	w012	Week 12	HR	Croatia	2	1	29230	14615	94	18
Nenad Matić - Zelena lista		157025101623973	Facebook	w012	Week 12	HR	Croatia	1	1	27580	5516	48	0
Electrolux Hrvatska		1229501663771543	Facebook	w012	Week 12	HR	Croatia	2	1	26861	13430	16	0
Ranko Ostojić		414575348695604	Facebook	w012	Week 12	HR	Croatia	4	1	26424	5135	111	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	w012	Week 12	HR	Croatia	3	1	21991	10539	62	11
Hns Osječko-baranjska Županija		208799152545268	Facebook	w012	Week 12	HR	Croatia	4	1	20496	6999	308	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w012	Week 12	HR	Croatia	9	1	20058	8545	167	33
Dalija Orešković - START		1984286805018866	Facebook	w012	Week 12	HR	Croatia	4	1	16996	6000	395	0
