advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u25_34	unknown (25-34)	DK	Denmark	79	1	9984	3573	62	19
Enhedslisten	Enhedslisten	223040066022	Facebook	u25_34	unknown (25-34)	DK	Denmark	38	1	5941	2088	57	22
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	u25_34	unknown (25-34)	DK	Denmark	38	1	5452	2206	88	22
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u25_34	unknown (25-34)	DK	Denmark	43	1	5137	1966	98	23
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	u25_34	unknown (25-34)	DK	Denmark	53	1	4207	1573	40	12
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	DK	Denmark	14	1	3401	1528	43	10
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	u25_34	unknown (25-34)	DK	Denmark	17	1	3079	648	37	8
Zetland	Zetland	341299649231023	Facebook	u25_34	unknown (25-34)	DK	Denmark	48	1	2935	893	12	3
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	u25_34	unknown (25-34)	DK	Denmark	16	1	2729	1116	56	12
SF	SF	74796954245	Facebook	u25_34	unknown (25-34)	DK	Denmark	37	1	2449	523	28	6
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	u25_34	unknown (25-34)	DK	Denmark	22	1	2255	970	11	3
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	u25_34	unknown (25-34)	DK	Denmark	21	1	2140	791	35	7
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	u25_34	unknown (25-34)	DK	Denmark	7	1	2090	897	12	2
Ali Aminali	Det Konservative Folkeparti	1452133531486822	Facebook	u25_34	unknown (25-34)	DK	Denmark	12	1	2051	744	36	9
Margrete Auken	SF	36730930417	Facebook	u25_34	unknown (25-34)	DK	Denmark	23	1	1797	402	18	4
Der er noget, der ikke stemmer	The Brand Agency ApS	607503123085160	Facebook	u25_34	unknown (25-34)	DK	Denmark	3	1	1750	779	18	5
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	u25_34	unknown (25-34)	DK	Denmark	7	1	1495	660	26	5
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	u25_34	unknown (25-34)	DK	Denmark	6	1	1471	487	19	4
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	u25_34	unknown (25-34)	DK	Denmark	15	1	1445	550	22	6
Mai Mercado	Mai Mercado	397094903687472	Facebook	u25_34	unknown (25-34)	DK	Denmark	15	1	1304	396	17	3
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	u25_34	unknown (25-34)	DK	Denmark	46	1	1238	177	13	1
Mona Juul	Mona Juul	2079067062409423	Facebook	u25_34	unknown (25-34)	DK	Denmark	45	1	1218	271	9	2
Stig Grenov	Kristendemokraterne	461906303966227	Facebook	u25_34	unknown (25-34)	DK	Denmark	3	1	1152	377	15	5
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	u25_34	unknown (25-34)	DK	Denmark	37	1	1128	268	8	2
Pia Olsen Dyhr	SF	49348971479	Facebook	u25_34	unknown (25-34)	DK	Denmark	32	1	1084	247	11	3
