advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	CY	Cyprus	3	1	1054084	527043	5269	1054
European Parliament Office in Cyprus		205478755729	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	998791	499396	4992	998
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	CY	Cyprus	6	1	85676	42838	173	53
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	CY	Cyprus	2	1	77406	38703	232	58
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	73112	36556	365	73
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	CY	Cyprus	2	1	59943	29972	117	37
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	52868	26434	264	52
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	40868	20434	204	40
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	CY	Cyprus	2	1	7288	3644	32	6
MmosWorld		1262271977168621	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	6908	3454	4	0
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	2701	1351	24	12
Verv		560545637307176	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	1308	654	1	0
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	1049	525	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	920	460	0	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	851	426	0	0
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	569	285	0	0
Scholarships for International Students		143550215717842	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	425	213	0	0
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	CY	Cyprus	2	1	362	181	0	0
COP23		1812087282376505	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	263	132	0	0
Gul Ahmed		312754697664	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	78	39	0	0
Newstag		1427831877472727	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	51	26	0	0
Delphinus		20411877802	Facebook	500k_1m	500k - 1m	CY	Cyprus	4	1	41	21	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	34	17	0	0
The Syria Campaign		607756062649744	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	32	16	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	4	2	0	0
Knovva Academy		1619172795053683	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	3	2	0	0
Dorje Shugden		124479407593558	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	1	1	0	0
Revista QB		1908798559359662	Facebook	500k_1m	500k - 1m	CY	Cyprus	1	1	1	1	0	0
