advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	southern_aegean	Southern Aegean	EL	Greece	94	1	3855880	1057994	11110	500
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	southern_aegean	Southern Aegean	EL	Greece	7	1	317866	125783	1386	198
ΔΥΝΑΜΗ ΑΛΛΑΓΗΣ- ΚΩΣ	Zacharias Diakopanagiotis	133699433328732	Facebook	southern_aegean	Southern Aegean	EL	Greece	4	1	150350	30070	297	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	southern_aegean	Southern Aegean	EL	Greece	50	1	138383	67559	477	86
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	southern_aegean	Southern Aegean	EL	Greece	11	1	100630	50257	503	101
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	southern_aegean	Southern Aegean	EL	Greece	51	1	73043	17556	516	0
Θηραϊκή Πολιτεία	Νίκος Ζώρζος	2310881715810380	Facebook	southern_aegean	Southern Aegean	EL	Greece	3	1	63194	15580	291	0
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	southern_aegean	Southern Aegean	EL	Greece	30	1	50729	10198	104	0
Γραφείο Τύπου Περιφέρειας Νοτίου Αιγαίου		701927970166593	Facebook	southern_aegean	Southern Aegean	EL	Greece	1	1	49999	10000	99	0
Παναγιώτης Κουνάκης		600116850434634	Facebook	southern_aegean	Southern Aegean	EL	Greece	1	1	49999	10000	99	0
Σταύρος Θεοδωράκης		1151439938254145	Facebook	southern_aegean	Southern Aegean	EL	Greece	2	1	47172	9439	93	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	southern_aegean	Southern Aegean	EL	Greece	39	1	25856	5192	51	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	southern_aegean	Southern Aegean	EL	Greece	109	1	24236	11027	310	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	southern_aegean	Southern Aegean	EL	Greece	97	1	23704	5200	50	0
Kyriakos Mitsotakis		34848567724	Facebook	southern_aegean	Southern Aegean	EL	Greece	97	1	22618	9599	43	8
European Parliament		178362315106	Facebook	southern_aegean	Southern Aegean	EL	Greece	48	1	16470	7714	60	12
Γιάννης Σιώτος - Δύναμη Δημιουργίας ΤΗΝΟΣ	Ιωαννης Σιωτος	2029882573777203	Facebook	southern_aegean	Southern Aegean	EL	Greece	7	1	14940	1995	689	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	southern_aegean	Southern Aegean	EL	Greece	42	1	11796	5248	27	7
Σταμάτιος Ι. Μαργέλλος		388520068624414	Facebook	southern_aegean	Southern Aegean	EL	Greece	1	1	9999	5000	99	0
Μπαριανάκης Μιχάλης		617633851664567	Facebook	southern_aegean	Southern Aegean	EL	Greece	1	1	9999	5000	99	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	southern_aegean	Southern Aegean	EL	Greece	213	1	9748	3537	71	5
Eva Kaili	Eva Kaili	13721812367	Facebook	southern_aegean	Southern Aegean	EL	Greece	12	1	8422	1990	120	4
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	southern_aegean	Southern Aegean	EL	Greece	111	1	7944	2812	42	5
INBOX	New Digital Media	369693523475596	Facebook	southern_aegean	Southern Aegean	EL	Greece	62	1	6115	2681	6	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	southern_aegean	Southern Aegean	EL	Greece	3	1	6028	1015	198	0
