advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	w016	Week 16	CZ	Czechia	65	1	2589934	906999	11885	3330
HLAS	První prezidentská	320144481956623	Facebook	w016	Week 16	CZ	Czechia	130	1	2485371	638499	3661	1218
European Commission		107898832590939	Facebook	w016	Week 16	CZ	Czechia	17	1	1236900	556410	4528	1135
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	w016	Week 16	CZ	Czechia	102	1	603296	211611	2298	93
Gambrinus		146991996743	Facebook	w016	Week 16	CZ	Czechia	3	1	416666	183333	3332	666
Svobodní		43855944703	Facebook	w016	Week 16	CZ	Czechia	2	1	299997	149999	2331	582
Jan Zahradil		400970967000022	Facebook	w016	Week 16	CZ	Czechia	4	1	204995	70999	796	275
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	w016	Week 16	CZ	Czechia	9	1	182849	58428	976	230
Evropa společně	Evropa společně	535611970260854	Facebook	w016	Week 16	CZ	Czechia	18	1	176540	35167	1140	0
Kialo		729627343834501	Facebook	w016	Week 16	CZ	Czechia	60	1	161432	62308	650	140
Daniel Herman		378072105614553	Facebook	w016	Week 16	CZ	Czechia	8	1	137831	56331	162	52
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	w016	Week 16	CZ	Czechia	5	1	107262	42242	287	99
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	w016	Week 16	CZ	Czechia	1	1	99999	49999	194	38
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	w016	Week 16	CZ	Czechia	2	1	99998	20000	388	77
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	w016	Week 16	CZ	Czechia	2	1	99997	19999	388	77
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	w016	Week 16	CZ	Czechia	4	1	77496	18500	281	56
Tomio Okamura - SPD		179497582061065	Facebook	w016	Week 16	CZ	Czechia	7	1	67720	22545	224	56
Minidotaznik.cz		432692927273545	Facebook	w016	Week 16	CZ	Czechia	1	1	67304	26921	119	59
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	w016	Week 16	CZ	Czechia	2	1	63634	12727	441	204
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	w016	Week 16	CZ	Czechia	5	1	60587	12117	235	47
Mladí občanští demokraté		224146535014	Facebook	w016	Week 16	CZ	Czechia	3	1	51997	10000	201	38
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	w016	Week 16	CZ	Czechia	10	1	51797	17120	201	66
Luděk Niedermayer		1395881230682843	Facebook	w016	Week 16	CZ	Czechia	1	1	49999	10000	194	38
Jaromír Štětina, člen EPP frakce Evropského parlamentu		334720110067940	Facebook	w016	Week 16	CZ	Czechia	3	1	45122	20561	264	50
Mladí demokraté		171976652332	Facebook	w016	Week 16	CZ	Czechia	2	1	40283	8057	156	31
