advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	w013	Week 13	LV	Latvia	22	1	96910	28546	1973	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	w013	Week 13	LV	Latvia	7	1	81811	29088	588	81
Kialo		729627343834501	Facebook	w013	Week 13	LV	Latvia	12	1	53669	20480	280	91
Швеция		1001119573268082	Facebook	w013	Week 13	LV	Latvia	1	1	37276	18638	17	3
European Parliament		178362315106	Facebook	w013	Week 13	LV	Latvia	5	1	36163	6999	288	0
PROGRESĪVIE		184096511636333	Facebook	w013	Week 13	LV	Latvia	1	1	24999	5000	49	0
Ijabs Ivars		345347539390006	Facebook	w013	Week 13	LV	Latvia	1	1	17634	3527	34	0
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	w013	Week 13	LV	Latvia	6	1	16081	3208	249	7
Latvian Transatlantic organisation		145481184414	Facebook	w013	Week 13	LV	Latvia	2	1	12612	6306	111	0
Wholesome Culture		1664959567149320	Facebook	w013	Week 13	LV	Latvia	2	1	12566	5411	24	4
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w013	Week 13	LV	Latvia	14	1	11224	5210	12	5
Skaties.lv		246477898857961	Facebook	w013	Week 13	LV	Latvia	3	1	10997	2000	297	0
Coastal Studies		11070113987	Facebook	w013	Week 13	LV	Latvia	2	1	10547	2109	37	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	w013	Week 13	LV	Latvia	1	1	9999	4999	99	0
Neste Latvija		517372208321136	Facebook	w013	Week 13	LV	Latvia	1	1	9999	5000	99	0
Armands Krauze		1404923176410685	Facebook	w013	Week 13	LV	Latvia	2	1	8998	1800	158	0
EPP Group in the European Parliament		291699857688	Facebook	w013	Week 13	LV	Latvia	1	1	6801	3400	16	3
Centrālā vēlēšanu komisija		236758520084700	Facebook	w013	Week 13	LV	Latvia	1	1	6249	1249	12	0
VoteWatch Europe		355087424564148	Facebook	w013	Week 13	LV	Latvia	5	1	5377	2204	13	5
TV3 Latvija		170601579630073	Facebook	w013	Week 13	LV	Latvia	1	1	4999	1000	99	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w013	Week 13	LV	Latvia	5	1	4635	2201	26	5
Erasmus Student Network		25226723130	Facebook	w013	Week 13	LV	Latvia	2	1	3426	1713	1	0
Atlantic Forum		616121875501729	Facebook	w013	Week 13	LV	Latvia	2	1	3033	1446	28	0
Climate-KIC		403370709744295	Facebook	w013	Week 13	LV	Latvia	1	1	2178	871	5	2
eToro		193863317737	Facebook	w013	Week 13	LV	Latvia	7	1	1849	801	3	1
