advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	w021	Week 21	BG	Bulgaria	33	1	4256787	1928429	24422	4893
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	BG	Bulgaria	14	1	3377433	1445464	12651	2716
Приоритети	БЗНС	1163987410423594	Facebook	w021	Week 21	BG	Bulgaria	36	1	2454855	1039311	11901	2071
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	w021	Week 21	BG	Bulgaria	5	1	2166019	866409	2161	433
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	w021	Week 21	BG	Bulgaria	15	1	2052300	768483	6036	1906
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	w021	Week 21	BG	Bulgaria	17	1	2030162	826714	5234	1422
Радан Кънев	Радан Кънев	1461853244069926	Facebook	w021	Week 21	BG	Bulgaria	23	1	1111825	451207	3163	268
Път на младите	Път на младите	2051476654950711	Facebook	w021	Week 21	BG	Bulgaria	15	1	1050445	459139	3454	583
European Commission	European Commission	107898832590939	Facebook	w021	Week 21	BG	Bulgaria	22	1	1001965	482049	1371	433
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	w021	Week 21	BG	Bulgaria	10	1	969713	470538	3770	746
informo.bg	informo.bg	262524054082832	Facebook	w021	Week 21	BG	Bulgaria	5	1	849510	381667	678	62
Веселин Марешки		427091487494895	Facebook	w021	Week 21	BG	Bulgaria	3	1	650270	268704	847	154
European Greens	European Greens	141366725876424	Facebook	w021	Week 21	BG	Bulgaria	5	1	635560	313835	3259	649
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	w021	Week 21	BG	Bulgaria	10	1	515328	157345	1564	180
За Земята	Keremidchieva Violeta	404421529636122	Facebook	w021	Week 21	BG	Bulgaria	11	1	496481	127116	970	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w021	Week 21	BG	Bulgaria	2	1	471324	192431	182	19
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	w021	Week 21	BG	Bulgaria	15	1	408532	83380	1111	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	w021	Week 21	BG	Bulgaria	5	1	254982	96534	467	92
Алина Добрева	Алина Добрева	330889637493030	Facebook	w021	Week 21	BG	Bulgaria	3	1	249996	109999	1096	200
ПП ГЕРБ - Стара Загора	ПП ГЕРБ - Стара Загора	229586070497595	Facebook	w021	Week 21	BG	Bulgaria	2	1	249901	109955	532	88
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	w021	Week 21	BG	Bulgaria	8	1	239991	59999	791	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	w021	Week 21	BG	Bulgaria	3	1	205728	93031	1190	238
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	w021	Week 21	BG	Bulgaria	8	1	181711	74033	694	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	w021	Week 21	BG	Bulgaria	3	1	175039	60896	962	175
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	w021	Week 21	BG	Bulgaria	12	1	145055	48393	1016	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	w021	Week 21	BG	Bulgaria	3	1	135725	27145	268	0
Инициатива "Правосъдие за всеки"	Инициатива "Правосъдие за всеки"	364788430386875	Facebook	w021	Week 21	BG	Bulgaria	2	1	128472	50975	170	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	w021	Week 21	BG	Bulgaria	10	1	126126	37227	922	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w021	Week 21	BG	Bulgaria	15	1	123037	52840	250	78
Ilhan Kyuchyuk	Kyuchyuk Ilhan	1637403469881344	Facebook	w021	Week 21	BG	Bulgaria	4	1	102858	22313	249	0
Христо Иванов	Демократична България	401246707396255	Facebook	w021	Week 21	BG	Bulgaria	1	1	99999	50000	499	100
Ивелина Василева		1438646326347103	Facebook	w021	Week 21	BG	Bulgaria	2	1	99998	19999	176	0
Valeri Simeonov	Smart Media Consult Ltd	1967166133516609	Facebook	w021	Week 21	BG	Bulgaria	1	1	90727	45364	452	90
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	w021	Week 21	BG	Bulgaria	2	1	88362	17672	174	0
БСП - област Варна	Aleksandrova Yana	455026288638982	Facebook	w021	Week 21	BG	Bulgaria	2	1	87261	17452	172	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	w021	Week 21	BG	Bulgaria	1	1	87045	43523	434	87
ПП АТАКА		243868101610	Facebook	w021	Week 21	BG	Bulgaria	1	1	85322	42661	425	85
ДПС Видин - DPS Vidin	Anastassov Stanislav	1522108701339201	Facebook	w021	Week 21	BG	Bulgaria	3	1	81934	16387	231	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	w021	Week 21	BG	Bulgaria	3	1	66054	29907	130	42
Gimme5EUblogs	City Eng	1704673382966894	Facebook	w021	Week 21	BG	Bulgaria	3	1	56435	13845	257	0
Емил Стоименов	Stoimenov Emil	964108183935122	Facebook	w021	Week 21	BG	Bulgaria	2	1	54998	11000	198	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	w021	Week 21	BG	Bulgaria	18	1	50093	8751	1330	0
