advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	brandenburg	Brandenburg	DE	Germany	75	1	108502	12717	5711	0
CDU Ostprignitz-Ruppin	CDU OPR	226018367465596	Facebook	brandenburg	Brandenburg	DE	Germany	8	1	7992	0	792	0
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	5998	1000	198	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	5866	1000	184	0
Hans Otto Gerlach	Hans-Otto Gerlach	2381809058770304	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
SPD BRANDENBURG	SPD BRANDENBURG	139470429458087	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
FDP	FDP	21289227249	Facebook	brandenburg	Brandenburg	DE	Germany	340	1	2256	325	92	0
CDU Stadtverband Nauen	CDU Nauen	425338230825019	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	999	0	99	0
Erik Stohn	SPD Teltow-Fläming	276626369175307	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	999	0	99	0
SPD POTSDAM	SPD Potsdam	123837087688700	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	999	0	99	0
Bündnis 90/Die Grünen Kreisverband Barnim	Torsten Eckart Wiebke	2095662597197606	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	999	0	99	0
Partei Demokratie Direkt	Lukas Michael Knecht	289988518287493	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	864	172	1	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	brandenburg	Brandenburg	DE	Germany	41	1	294	5	27	0
#NatürlichEuropa	Deutscher Naturschutzring DNR e.V.	255657841991242	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	197	39	3	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	brandenburg	Brandenburg	DE	Germany	39	1	108	3	9	0
Dr. Hagen Brauer	Dr. Hagen Brauer	2028232547252504	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	97	0	9	0
European Parliament	European Parliament	178362315106	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	95	47	0	0
Party of the European Left	Franziska Laskowski	160598290012	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	65	26	0	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	62	31	0	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	brandenburg	Brandenburg	DE	Germany	5	1	37	7	0	0
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	brandenburg	Brandenburg	DE	Germany	21	1	31	13	0	0
Robert Farle	Robert Farle	1565754943752371	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	28	2	2	0
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	brandenburg	Brandenburg	DE	Germany	8	1	26	6	0	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	22	4	0	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	20	4	0	0
Bayernpartei	Bayernpartei	78309442751	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	16	3	0	0
DIE LINKE	DIE LINKE	47694585682	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	15	3	0	0
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	brandenburg	Brandenburg	DE	Germany	7	1	15	3	0	0
ver.di	la red	252085013582	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	15	7	0	0
European Free Alliance	European Free Alliance	46708306425	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	12	2	0	0
Marie-Agnes Strack-Zimmermann	Marie-Agnes Strack-Zimmermann	782677895144628	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	11	0	1	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	10	1	0	0
VoteEuropa Deutschland	Verena Katharina Riedmiller	628787484249066	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	8	1	0	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	8	3	0	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	6	1	0	0
DIE LINKE. Herne / Wanne-Eickel	Patrick Gawliczek	137962769704818	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	5	0	0	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	brandenburg	Brandenburg	DE	Germany	8	1	5	0	0	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	5	1	0	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	5	2	0	0
Katarina Barley	SPD	1522202731410785	Facebook	brandenburg	Brandenburg	DE	Germany	12	1	5	0	0	0
Europa Terra Nostra	Europa Terra Nostra e.V.	273074413028074	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4	0	0	0
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	4	0	0	0
Alternative für Deutschland Mayen-Koblenz	Alternative für Deutschland Mayen-Koblenz	160882790765796	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	3	0	0	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	3	0	0	0
SPD	SPD	47930567748	Facebook	brandenburg	Brandenburg	DE	Germany	13	1	3	0	0	0
FDP Wahlkampf	Philippe André Westenfelder	393722064802394	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	2	0	0	0
