advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	d130	2019-05-10	EE	Estonia	10	1	274617	122809	1551	376
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	d130	2019-05-10	EE	Estonia	27	1	162833	66567	501	66
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	d130	2019-05-10	EE	Estonia	26	1	82223	23890	320	28
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	d130	2019-05-10	EE	Estonia	11	1	79592	15699	949	99
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	d130	2019-05-10	EE	Estonia	12	1	73849	30497	340	89
Keskerakond	Keskerakond	161252453921396	Facebook	d130	2019-05-10	EE	Estonia	10	1	54284	16000	198	14
European Greens		141366725876424	Facebook	d130	2019-05-10	EE	Estonia	7	1	44582	17607	172	32
European Parliament		178362315106	Facebook	d130	2019-05-10	EE	Estonia	4	1	36386	18186	136	27
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d130	2019-05-10	EE	Estonia	10	1	21555	5622	127	0
Reformierakond	Reformierakond	80124492882	Facebook	d130	2019-05-10	EE	Estonia	3	1	20832	4166	41	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	d130	2019-05-10	EE	Estonia	10	1	20226	4715	172	0
Triin Saag	Saag Triin	2012394932389774	Facebook	d130	2019-05-10	EE	Estonia	25	1	19876	7184	290	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	d130	2019-05-10	EE	Estonia	7	1	16761	6190	71	9
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	d130	2019-05-10	EE	Estonia	3	1	16249	3250	82	12
Riho Terras		2217643278496367	Facebook	d130	2019-05-10	EE	Estonia	1	1	12499	2500	124	25
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	d130	2019-05-10	EE	Estonia	5	1	10390	1628	256	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	d130	2019-05-10	EE	Estonia	5	1	9973	2179	70	7
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	d130	2019-05-10	EE	Estonia	2	1	9583	1916	18	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	d130	2019-05-10	EE	Estonia	1	1	8333	1666	16	0
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	d130	2019-05-10	EE	Estonia	1	1	6249	1250	12	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	d130	2019-05-10	EE	Estonia	5	1	5668	2333	72	0
Jah vabadusele, ei valedele		1959753937483931	Facebook	d130	2019-05-10	EE	Estonia	1	1	3332	1666	29	0
Yoko Alender		709212302463805	Facebook	d130	2019-05-10	EE	Estonia	3	1	978	173	28	0
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	d130	2019-05-10	EE	Estonia	1	1	714	142	14	0
VoteWatch Europe		355087424564148	Facebook	d130	2019-05-10	EE	Estonia	7	1	243	110	0	0
Compara		383769122391278	Facebook	d130	2019-05-10	EE	Estonia	1	1	217	43	4	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d130	2019-05-10	EE	Estonia	2	1	108	29	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d130	2019-05-10	EE	Estonia	1	1	105	21	0	0
Talking Europe		316028505828375	Facebook	d130	2019-05-10	EE	Estonia	2	1	64	30	0	0
Guardian Weekly		64525551258	Facebook	d130	2019-05-10	EE	Estonia	4	1	62	12	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d130	2019-05-10	EE	Estonia	1	1	61	24	0	0
