country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FI	Finland	f18_24	female (18-24)	4602	1010	9617280	3513198	85879	15919
FI	Finland	f25_34	female (25-34)	5205	1120	8249781	2952687	77230	13391
FI	Finland	m25_34	male (25-34)	4870	1074	7302722	2551190	73692	12056
FI	Finland	m18_24	male (18-24)	4320	968	7178935	2635648	73330	13379
FI	Finland	f35_44	female (35-44)	5206	1115	6567957	2344528	64037	10731
FI	Finland	m35_44	male (35-44)	4862	1080	5777797	2005103	58617	9252
FI	Finland	f45_54	female (45-54)	4800	1080	5129066	1782493	52247	7873
FI	Finland	m45_54	male (45-54)	4509	1037	4525512	1538693	47675	6731
FI	Finland	f65_	female (65+)	3749	928	4501894	1430089	51599	5987
FI	Finland	f55_64	female (55-64)	4152	1018	4453127	1486141	48151	5962
