advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	IE	Ireland	68	1	686868	285375	5326	1036
Referendum Commission		580832208630212	Facebook	m35_44	male (35-44)	IE	Ireland	24	1	660325	292791	5121	1078
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	m35_44	male (35-44)	IE	Ireland	186	1	553110	175723	3138	476
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	m35_44	male (35-44)	IE	Ireland	3	1	297157	148578	1457	291
Fine Gael	Fine Gael	264172043210	Facebook	m35_44	male (35-44)	IE	Ireland	8	1	232071	91955	1093	308
Kialo		729627343834501	Facebook	m35_44	male (35-44)	IE	Ireland	341	1	172938	74765	1005	277
Sean Kelly MEP		340786422717552	Facebook	m35_44	male (35-44)	IE	Ireland	69	1	137482	55650	1053	87
Fianna Fáil	Fianna Fáil	222629035132	Facebook	m35_44	male (35-44)	IE	Ireland	34	1	118354	35111	453	56
Matt Carthy	Carthy Matt	580216935345125	Facebook	m35_44	male (35-44)	IE	Ireland	20	1	109316	25886	290	14
Labour Party		164027949687	Facebook	m35_44	male (35-44)	IE	Ireland	6	1	76716	38358	378	75
Paddy Power		108803784913	Facebook	m35_44	male (35-44)	IE	Ireland	4	1	74468	31421	662	132
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	m35_44	male (35-44)	IE	Ireland	14	1	72175	20566	257	53
Guy Verhofstadt		99985820015	Facebook	m35_44	male (35-44)	IE	Ireland	2	1	66226	25226	132	59
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	m35_44	male (35-44)	IE	Ireland	7	1	61990	22059	176	20
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	m35_44	male (35-44)	IE	Ireland	26	1	61743	13991	329	15
Department of Foreign Affairs and Trade		449282445418073	Facebook	m35_44	male (35-44)	IE	Ireland	1	1	58696	23478	586	117
European Greens	European Greens	141366725876424	Facebook	m35_44	male (35-44)	IE	Ireland	15	1	55445	27293	470	142
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	m35_44	male (35-44)	IE	Ireland	2	1	51427	25714	256	128
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	m35_44	male (35-44)	IE	Ireland	14	1	45640	13913	266	22
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	m35_44	male (35-44)	IE	Ireland	10	1	39272	8210	158	7
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	m35_44	male (35-44)	IE	Ireland	11	1	35596	7757	114	0
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	m35_44	male (35-44)	IE	Ireland	9	1	34450	9155	139	14
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m35_44	male (35-44)	IE	Ireland	32	1	33552	14096	245	50
Pro Life Campaign Ireland		224615650378	Facebook	m35_44	male (35-44)	IE	Ireland	4	1	30088	14489	198	87
Alex White		58389344622	Facebook	m35_44	male (35-44)	IE	Ireland	3	1	28093	9952	104	12
