advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Satronik - Pompy Ciepła		276627982527247	Facebook	w011	Week 11	PL	Poland	1	1	499402	199761	115	23
Gazeta Wyborcza		63563473556	Facebook	w011	Week 11	PL	Poland	28	1	463735	115344	1560	232
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	w011	Week 11	PL	Poland	14	1	361372	75892	794	147
Patryk Jaki		199877710116314	Facebook	w011	Week 11	PL	Poland	16	1	360984	143000	1601	255
Paweł Kukiz		773389822728740	Facebook	w011	Week 11	PL	Poland	1	1	317817	127127	147	73
Akcja Demokracja		277892342334350	Facebook	w011	Week 11	PL	Poland	15	1	284836	74568	433	31
HelpLab		312107696270472	Facebook	w011	Week 11	PL	Poland	2	1	203579	100665	249	116
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	w011	Week 11	PL	Poland	4	1	195172	58098	286	52
Arte		1319236851430224	Facebook	w011	Week 11	PL	Poland	3	1	181268	75205	208	29
Kialo		729627343834501	Facebook	w011	Week 11	PL	Poland	10	1	154774	72165	1107	321
European Parliament		178362315106	Facebook	w011	Week 11	PL	Poland	2	1	139828	59926	199	39
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	w011	Week 11	PL	Poland	1	1	112753	45101	262	52
PolEXIT		2001582129931761	Facebook	w011	Week 11	PL	Poland	3	1	112211	22442	260	52
Refugees Szczecin		1651361771803920	Facebook	w011	Week 11	PL	Poland	4	1	101424	20285	82	0
Prof. Ryszard Legutko		557305027641691	Facebook	w011	Week 11	PL	Poland	4	1	101130	50412	456	113
Tramwaje Warszawskie		510640639028841	Facebook	w011	Week 11	PL	Poland	1	1	99999	49999	116	23
Fundacja Ocalenie		138059122894658	Facebook	w011	Week 11	PL	Poland	1	1	99874	49937	116	58
Grzegorz Braun		268872956643088	Facebook	w011	Week 11	PL	Poland	2	1	98231	49116	114	22
300Gospodarka		913279165534005	Facebook	w011	Week 11	PL	Poland	3	1	73284	33996	127	33
Nomada Stowarzyszenie		114318528622863	Facebook	w011	Week 11	PL	Poland	7	1	63627	28672	27	3
Kospel S.A.		105979422814402	Facebook	w011	Week 11	PL	Poland	1	1	63565	31782	369	73
Goldman Sachs		121388362246	Facebook	w011	Week 11	PL	Poland	1	1	63559	31780	141	28
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	w011	Week 11	PL	Poland	6	1	63103	21669	141	8
SokzBuraka		1452015088365848	Facebook	w011	Week 11	PL	Poland	2	1	59926	14984	46	0
nierozczulona		585691501828437	Facebook	w011	Week 11	PL	Poland	2	1	54932	10986	46	0
