audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	European Parliament		178362315106	Facebook	1270	1	55123302	24524413	248123	61970
m18_24	male (18-24)	Kialo		729627343834501	Facebook	637	1	17791218	6983489	105234	24546
m18_24	male (18-24)	SPD	SPD	47930567748	Facebook	4755	1	8506188	2506351	185379	11679
m18_24	male (18-24)	European Commission		107898832590939	Facebook	69	1	7558741	3514859	29857	7647
m18_24	male (18-24)	People's Vote UK	People's Vote	748608695327755	Facebook	3252	1	7543510	2672017	84557	15484
m18_24	male (18-24)	Podemos	Unidas Podemos	269212336568846	Facebook	239	1	7077685	3183708	36766	9462
m18_24	male (18-24)	CDU	CDU	78502295414	Facebook	3170	1	5507808	1318441	48093	1157
m18_24	male (18-24)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1944	1	5085951	1829828	52808	7084
m18_24	male (18-24)	FDP	FDP	21289227249	Facebook	1610	1	4789053	1464644	43892	2091
m18_24	male (18-24)	sp.a	sp.a	57253967150	Facebook	202	1	4601571	1804328	19308	3921
m18_24	male (18-24)	Conservatives	The Conservative Party	8807334278	Facebook	1605	1	4485505	1685319	50476	7147
m18_24	male (18-24)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	4311333	1791602	13604	3930
m18_24	male (18-24)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	4291934	1948488	28635	6376
m18_24	male (18-24)	Partido Popular	Partido Popular	72249031214	Facebook	842	1	4063045	1534040	22678	3444
m18_24	male (18-24)	European Greens	European Greens	141366725876424	Facebook	88	1	3706517	1655649	19703	5144
m18_24	male (18-24)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	106	1	3689790	1592727	32074	7375
m18_24	male (18-24)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	171	1	3679099	1516816	9462	1954
m18_24	male (18-24)	Greenpeace France		39435457457	Facebook	127	1	3346399	1517317	15227	3604
m18_24	male (18-24)	România în primul rând	Future Innovation	770704223323599	Facebook	66	1	2927081	1341531	2118	569
m18_24	male (18-24)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	76	1	2866473	1300029	6320	1411
m18_24	male (18-24)	Best For Britain	Best for Britain	1863944713844924	Facebook	736	1	2816942	1187939	28601	6905
m18_24	male (18-24)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	51	1	2806612	1338550	5048	2234
m18_24	male (18-24)	Ciudadanos	Ciudadanos	74078667754	Facebook	3365	1	2791506	881830	25115	2108
m18_24	male (18-24)	Venstre, Danmarks Liberale Parti		21465928829	Facebook	333	1	2595616	809667	19095	5171
m18_24	male (18-24)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	119	1	2405026	1063149	2780	709
m18_24	male (18-24)	Dungeon Defenders		107960282569653	Facebook	311	1	2356479	871305	13504	1638
m18_24	male (18-24)	Greenpeace Deutschland		22541752487	Facebook	359	1	2334837	853241	10753	1494
m18_24	male (18-24)	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	309	1	2261056	618387	12943	752
m18_24	male (18-24)	Harald Vilimsky		547597092025909	Facebook	168	1	2174302	927459	19880	4690
