advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	w012	Week 12	AT	Austria	46	1	1118040	415792	11260	1951
Andreas Schieder	SPÖ	290881691011354	Facebook	w012	Week 12	AT	Austria	21	1	712179	319920	3160	860
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	w012	Week 12	AT	Austria	7	1	460769	169970	1777	333
Harald Vilimsky		547597092025909	Facebook	w012	Week 12	AT	Austria	12	1	338810	156008	2426	513
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w012	Week 12	AT	Austria	64	1	181008	79849	1204	114
SPÖ	SPÖ	77393060080	Facebook	w012	Week 12	AT	Austria	10	1	162855	46389	1444	301
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	w012	Week 12	AT	Austria	4	1	159720	73611	1150	380
Dominik Nepp		135953609780627	Facebook	w012	Week 12	AT	Austria	27	1	144514	60675	1528	100
ISPA - Internet Service Providers Austria		202205536400	Facebook	w012	Week 12	AT	Austria	13	1	135324	31000	913	0
kontrast.at	kontrast.at	1079650008770485	Facebook	w012	Week 12	AT	Austria	4	1	119996	30000	396	0
Johann Gudenus		104145976305577	Facebook	w012	Week 12	AT	Austria	5	1	104146	50777	601	100
HC Strache	FPÖ	74865038590	Facebook	w012	Week 12	AT	Austria	3	1	101841	50368	535	99
FSG Niederösterreich		420116701402151	Facebook	w012	Week 12	AT	Austria	4	1	101342	44873	336	38
Beate Hartinger-Klein	FPÖ	925449987652901	Facebook	w012	Week 12	AT	Austria	1	1	99999	50000	499	100
Hermann Schützenhöfer	Steirische Volkspartei	141720165842248	Facebook	w012	Week 12	AT	Austria	2	1	99997	19999	598	99
Wirtschaftskammer		125946327466544	Facebook	w012	Week 12	AT	Austria	49	1	99004	21770	1951	85
Elke Kahr		130884396971665	Facebook	w012	Week 12	AT	Austria	1	1	79999	40000	399	80
Barbara M. Thaler		1945277729020140	Facebook	w012	Week 12	AT	Austria	15	1	77908	16710	595	53
Die Grünen Wien		88676876113	Facebook	w012	Week 12	AT	Austria	3	1	72497	14500	232	0
Technikum Wien Academy		271883332837364	Facebook	w012	Week 12	AT	Austria	3	1	68930	13786	732	128
Claudia Gamon	NEOS	447992848717452	Facebook	w012	Week 12	AT	Austria	3	1	64996	15999	296	0
European Greens		141366725876424	Facebook	w012	Week 12	AT	Austria	2	1	64270	30427	217	57
Pichler Rechtsanwalt GmbH		173392966052461	Facebook	w012	Week 12	AT	Austria	1	1	62499	31250	311	62
Grüne Jugend Niederösterreich		180715786161762	Facebook	w012	Week 12	AT	Austria	3	1	59996	12000	297	0
Liste ÖXIT - Die Stimme		520666604983737	Facebook	w012	Week 12	AT	Austria	5	1	50353	9871	646	87
