day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	CZ	Czechia	1533	161	3675526	1189175	12580	3430
d136	2019-05-16	CZ	Czechia	1700	170	4389599	1413087	17128	4486
d135	2019-05-15	CZ	Czechia	1714	175	3771628	1157396	14472	3601
d134	2019-05-14	CZ	Czechia	1713	174	4116362	1280451	17478	4181
d133	2019-05-13	CZ	Czechia	1594	171	4892861	1705731	19339	5150
d132	2019-05-12	CZ	Czechia	1509	167	3536164	1119866	13345	3337
d131	2019-05-11	CZ	Czechia	1309	164	2471127	873824	9677	2438
d130	2019-05-10	CZ	Czechia	1948	167	7596538	2336492	30178	7442
d129	2019-05-09	CZ	Czechia	1033	147	3064372	1199033	12490	3112
d128	2019-05-08	CZ	Czechia	988	144	2361589	856205	9573	2214
d127	2019-05-07	CZ	Czechia	1031	142	3308583	1179701	13026	3037
d126	2019-05-06	CZ	Czechia	977	131	2290597	767378	8734	2079
d125	2019-05-05	CZ	Czechia	853	129	1460066	530447	5485	1234
d124	2019-05-04	CZ	Czechia	844	130	1788329	704019	6621	2038
d123	2019-05-03	CZ	Czechia	928	137	2618183	903251	9690	2951
d122	2019-05-02	CZ	Czechia	872	138	2075669	762210	6276	2054
d121	2019-05-01	CZ	Czechia	811	136	1595013	629047	4922	1764
d120	2019-04-30	CZ	Czechia	899	145	2788585	1091192	9586	3098
d119	2019-04-29	CZ	Czechia	1023	151	3157676	1073008	13032	3965
d118	2019-04-28	CZ	Czechia	660	146	1022016	363962	4083	1513
d117	2019-04-27	CZ	Czechia	709	154	1361298	459899	5818	1974
d116	2019-04-26	CZ	Czechia	748	159	2803043	942742	14406	3976
d115	2019-04-25	CZ	Czechia	638	152	1044106	257121	4164	850
d114	2019-04-24	CZ	Czechia	591	150	840153	201971	2660	569
d113	2019-04-23	CZ	Czechia	566	157	996887	312642	3245	650
d112	2019-04-22	CZ	Czechia	491	144	271255	86865	1055	188
d111	2019-04-21	CZ	Czechia	530	149	810653	261110	3143	675
d110	2019-04-20	CZ	Czechia	544	155	1173323	381531	3656	1098
d109	2019-04-19	CZ	Czechia	598	175	2251705	807142	7811	2211
d108	2019-04-18	CZ	Czechia	596	175	1754417	468595	3659	874
