audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	European Parliament		178362315106	Facebook	1282	1	28721107	12893991	154134	39151
f25_34	female (25-34)	Podemos	Unidas Podemos	269212336568846	Facebook	320	1	13924065	6199241	78194	19767
f25_34	female (25-34)	People's Vote UK	People's Vote	748608695327755	Facebook	3308	1	12773301	4564460	147095	27735
f25_34	female (25-34)	Partido Popular	Partido Popular	72249031214	Facebook	1218	1	10857480	3872965	63406	8609
f25_34	female (25-34)	Ciudadanos	Ciudadanos	74078667754	Facebook	4508	1	9330536	2855351	89350	7425
f25_34	female (25-34)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2275	1	7527476	2694847	74603	9096
f25_34	female (25-34)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1880	1	6442829	2294914	69737	11061
f25_34	female (25-34)	CDU	CDU	78502295414	Facebook	3170	1	6234115	1488426	52449	1331
f25_34	female (25-34)	sp.a	sp.a	57253967150	Facebook	279	1	5924827	2503494	26144	5921
f25_34	female (25-34)	Best For Britain	Best for Britain	1863944713844924	Facebook	810	1	5899956	2532662	64435	15295
f25_34	female (25-34)	Kialo		729627343834501	Facebook	739	1	5671292	2234042	37670	9319
f25_34	female (25-34)	Rädda Barnen		72659261793	Facebook	376	1	4970500	1672504	44058	11137
f25_34	female (25-34)	SPD	SPD	47930567748	Facebook	4863	1	4645813	1418142	89550	4835
f25_34	female (25-34)	The Labour Party	The Labour Party	25749647410	Facebook	572	1	4234213	1721618	29645	6504
f25_34	female (25-34)	PSOE	PSOE	189318235003	Facebook	332	1	4148598	1630084	12937	2362
f25_34	female (25-34)	Greenpeace France		39435457457	Facebook	128	1	4019434	1819084	20589	4720
f25_34	female (25-34)	European Greens	European Greens	141366725876424	Facebook	88	1	3988697	1783357	25261	6448
f25_34	female (25-34)	European Commission		107898832590939	Facebook	69	1	3848605	1762269	15087	4204
f25_34	female (25-34)	Conservatives	The Conservative Party	8807334278	Facebook	1518	1	3832123	1472940	39248	5319
f25_34	female (25-34)	România în primul rând	Future Innovation	770704223323599	Facebook	76	1	3446038	1463277	5740	1237
f25_34	female (25-34)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	177	1	3415813	1552151	7296	1700
f25_34	female (25-34)	FDP	FDP	21289227249	Facebook	1629	1	3346599	1011003	23310	1269
f25_34	female (25-34)	Plan International Sverige		382243262003	Facebook	345	1	2669607	905103	20998	5195
f25_34	female (25-34)	Apodemia		115927088504184	Facebook	22	1	2654017	1177088	1256	68
f25_34	female (25-34)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	110	1	2601259	1078646	6751	1857
