day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d120	2019-04-30	EE	Estonia	European Parliament		178362315106	Facebook	6	1	196362	88181	2335	527
d120	2019-04-30	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	4	1	114995	25999	395	0
d120	2019-04-30	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	9	1	36862	16999	221	24
d120	2019-04-30	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	6	1	22284	4432	85	0
d120	2019-04-30	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	20705	7647	87	11
d120	2019-04-30	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	7407	3703	18	3
d120	2019-04-30	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	3	1	4696	1212	24	0
d120	2019-04-30	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	3	1	3808	1666	80	0
d120	2019-04-30	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	1	1	1428	714	14	0
d120	2019-04-30	EE	Estonia	European Youth		130456876990360	Facebook	1	1	700	350	1	0
d120	2019-04-30	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	2	1	545	90	17	0
d120	2019-04-30	EE	Estonia	Guardian Weekly		64525551258	Facebook	8	1	501	187	1	0
d120	2019-04-30	EE	Estonia	Erki Savisaar		326940990843491	Facebook	1	1	454	90	9	0
d120	2019-04-30	EE	Estonia	Kialo		729627343834501	Facebook	10	1	361	134	1	0
d120	2019-04-30	EE	Estonia	Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	1	1	333	66	6	0
d120	2019-04-30	EE	Estonia	Arte		656089814494677	Facebook	6	1	313	135	0	0
d120	2019-04-30	EE	Estonia	Compara		383769122391278	Facebook	1	1	263	52	5	0
d120	2019-04-30	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	5	1	181	81	0	0
d120	2019-04-30	EE	Estonia	I Love Crowdfunding Projects		112683756154005	Facebook	5	1	143	53	0	0
d120	2019-04-30	EE	Estonia	Miapetra Kumpula-Natri		922311201130062	Facebook	1	1	116	23	1	0
d120	2019-04-30	EE	Estonia	ParaqinOfficial		420328302103021	Facebook	1	1	71	35	0	0
d120	2019-04-30	EE	Estonia	Get The Trolls Out		858018134275978	Facebook	1	1	43	21	0	0
d120	2019-04-30	EE	Estonia	Gaia		182073298490036	Facebook	3	1	33	15	0	0
d120	2019-04-30	EE	Estonia	Basmah		137973986840264	Facebook	20	1	32	7	0	0
d120	2019-04-30	EE	Estonia	Tuunes		992176580926495	Facebook	4	1	20	5	0	0
