advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	carlow	Carlow	IE	Ireland	3	1	50935	10270	101	0
Pat Deering		1377544669183562	Facebook	carlow	Carlow	IE	Ireland	1	1	49999	10000	99	0
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	carlow	Carlow	IE	Ireland	6	1	21457	6550	54	5
Sean Kelly MEP		340786422717552	Facebook	carlow	Carlow	IE	Ireland	24	1	11540	5124	202	0
Adrienne Wallace - People Before Profit		1555518121383424	Facebook	carlow	Carlow	IE	Ireland	5	1	9427	1684	266	0
Eoin Barry For Laois Council 2019		469695723432344	Facebook	carlow	Carlow	IE	Ireland	1	1	2248	449	44	0
European Parliament		178362315106	Facebook	carlow	Carlow	IE	Ireland	101	1	1893	803	12	2
Referendum Commission		580832208630212	Facebook	carlow	Carlow	IE	Ireland	13	1	1483	684	6	1
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	carlow	Carlow	IE	Ireland	3	1	564	282	2	0
Facebook Ireland	Facebook Ireland	43110923010	Facebook	carlow	Carlow	IE	Ireland	4	1	400	160	3	0
European Greens		141366725876424	Facebook	carlow	Carlow	IE	Ireland	37	1	332	158	2	0
Naeem Iqbal		392597604639549	Facebook	carlow	Carlow	IE	Ireland	1	1	324	162	3	0
Fine Gael	Fine Gael	264172043210	Facebook	carlow	Carlow	IE	Ireland	4	1	313	130	1	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	carlow	Carlow	IE	Ireland	3	1	312	62	1	0
Liam Minehan	Minehan Liam	657837987964520	Facebook	carlow	Carlow	IE	Ireland	1	1	256	128	0	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	carlow	Carlow	IE	Ireland	4	1	245	49	0	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	carlow	Carlow	IE	Ireland	25	1	230	78	1	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	carlow	Carlow	IE	Ireland	5	1	155	67	1	0
Labour Party	Labour Party	164027949687	Facebook	carlow	Carlow	IE	Ireland	5	1	133	59	0	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	carlow	Carlow	IE	Ireland	6	1	125	26	0	0
Independent Ireland	Ryan Purcell Walter	758725787550554	Facebook	carlow	Carlow	IE	Ireland	4	1	109	31	0	0
Department of Foreign Affairs and Trade		449282445418073	Facebook	carlow	Carlow	IE	Ireland	1	1	107	43	1	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	carlow	Carlow	IE	Ireland	5	1	99	19	0	0
Students for Life Ireland		252011928285955	Facebook	carlow	Carlow	IE	Ireland	6	1	81	16	0	0
Oxfam		201612129410	Facebook	carlow	Carlow	IE	Ireland	5	1	79	39	0	0
