advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	d135	2019-05-15	LU	Luxembourg	30	1	647767	291428	3657	1287
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	d135	2019-05-15	LU	Luxembourg	18	1	145918	37660	417	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	d135	2019-05-15	LU	Luxembourg	14	1	86509	18587	375	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	d135	2019-05-15	LU	Luxembourg	9	1	73596	17708	339	25
déi Lénk	déi Lénk	120444648033670	Facebook	d135	2019-05-15	LU	Luxembourg	12	1	66485	15897	248	15
CSV	CSV	56016549775	Facebook	d135	2019-05-15	LU	Luxembourg	23	1	39728	9512	462	0
European Greens		141366725876424	Facebook	d135	2019-05-15	LU	Luxembourg	10	1	36365	14609	317	68
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	16666	3333	33	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	d135	2019-05-15	LU	Luxembourg	6	1	13537	3781	118	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	d135	2019-05-15	LU	Luxembourg	4	1	8331	2416	140	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d135	2019-05-15	LU	Luxembourg	16	1	2438	1054	7	1
Julia Elisabetta Pitterman		2235333396715580	Facebook	d135	2019-05-15	LU	Luxembourg	4	1	1780	331	45	0
DP-Norden	DP-Norden	133967696651305	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	1666	333	33	0
Piraten Bezierk Osten		141480992729926	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	1534	306	15	3
Piraten Lëtzebuerg		183148710560	Facebook	d135	2019-05-15	LU	Luxembourg	2	1	1287	257	25	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d135	2019-05-15	LU	Luxembourg	5	1	1257	431	2	0
Greenpeace Luxembourg		67370457805	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	999	200	19	0
European Parliament		178362315106	Facebook	d135	2019-05-15	LU	Luxembourg	2	1	846	334	1	0
Piraten Bezierk Süden		659368007411223	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	833	166	16	0
Européens Sans Frontières		668031516635463	Facebook	d135	2019-05-15	LU	Luxembourg	7	1	694	284	1	0
Klang der Solidarität		385076005313967	Facebook	d135	2019-05-15	LU	Luxembourg	12	1	615	242	1	0
VoteWatch Europe		355087424564148	Facebook	d135	2019-05-15	LU	Luxembourg	7	1	285	128	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	d135	2019-05-15	LU	Luxembourg	3	1	137	27	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d135	2019-05-15	LU	Luxembourg	1	1	123	24	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d135	2019-05-15	LU	Luxembourg	42	1	113	30	0	0
