advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	f18_24	female (18-24)	UK	United Kingdom	28	1	791359	293162	2816	717
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	f18_24	female (18-24)	UK	United Kingdom	19	1	618891	278715	2071	610
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f18_24	female (18-24)	UK	United Kingdom	230	1	186013	40610	5133	0
European Parliament	European Parliament	178362315106	Facebook	f18_24	female (18-24)	UK	United Kingdom	3	1	135609	66794	1485	706
The Labour Party	The Labour Party	25749647410	Facebook	f18_24	female (18-24)	UK	United Kingdom	10	1	130986	59252	996	275
GMB Union	GMB Union	103295786760891	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	73609	36804	84	0
Conservatives	The Conservative Party	8807334278	Facebook	f18_24	female (18-24)	UK	United Kingdom	545	1	60049	11439	1860	7
People's Vote UK	People's Vote	748608695327755	Facebook	f18_24	female (18-24)	UK	United Kingdom	13	1	58097	20900	510	75
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	f18_24	female (18-24)	UK	United Kingdom	17	1	23615	9082	488	96
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	f18_24	female (18-24)	UK	United Kingdom	2	1	20150	5054	232	38
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	f18_24	female (18-24)	UK	United Kingdom	15	1	15760	3827	182	0
InFacts	InFacts	678120165658753	Facebook	f18_24	female (18-24)	UK	United Kingdom	2	1	10604	2117	26	0
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	f18_24	female (18-24)	UK	United Kingdom	12	1	9796	1805	295	0
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	7979	1596	92	18
Scottish Green Party	Scottish Green Party	17999726169	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	6468	1293	14	0
London Green Party	London Green Party	175350485880358	Facebook	f18_24	female (18-24)	UK	United Kingdom	9	1	5638	1128	129	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	f18_24	female (18-24)	UK	United Kingdom	4	1	4874	1048	18	0
Global Justice Now	Global Justice Now	6707857033	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	4239	847	9	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	4128	825	47	9
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	f18_24	female (18-24)	UK	United Kingdom	2	1	3904	780	18	2
Global Optimism	Global Optimism	2062802910474026	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	3821	764	8	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	f18_24	female (18-24)	UK	United Kingdom	1	1	3438	1719	19	3
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	f18_24	female (18-24)	UK	United Kingdom	2	1	2989	597	68	0
38 Degrees	38 Degrees	200006375787	Facebook	f18_24	female (18-24)	UK	United Kingdom	7	1	2483	966	22	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	f18_24	female (18-24)	UK	United Kingdom	5	1	2458	491	16	0
