advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	d128	2019-05-08	FI	Finland	66	1	277954	64045	3016	466
Kokoomus	Kokoomus	201285237101	Facebook	d128	2019-05-08	FI	Finland	18	1	93001	21275	825	139
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	d128	2019-05-08	FI	Finland	100	1	40435	6970	1516	0
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	d128	2019-05-08	FI	Finland	35	1	36095	13525	429	10
Miapetra Kumpula-Natri		922311201130062	Facebook	d128	2019-05-08	FI	Finland	11	1	32029	11644	362	85
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	d128	2019-05-08	FI	Finland	5	1	25832	6666	332	56
Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	d128	2019-05-08	FI	Finland	8	1	24748	5642	279	39
Piia Kurki	Piia Kurki	270567833058986	Facebook	d128	2019-05-08	FI	Finland	4	1	23294	4659	232	46
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	d128	2019-05-08	FI	Finland	9	1	23260	5402	193	13
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	d128	2019-05-08	FI	Finland	8	1	22332	10677	235	26
Stina Wahlsten		247410845719596	Facebook	d128	2019-05-08	FI	Finland	4	1	20399	3999	79	0
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	d128	2019-05-08	FI	Finland	6	1	19540	4595	136	10
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	d128	2019-05-08	FI	Finland	2	1	19166	4583	57	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	d128	2019-05-08	FI	Finland	2	1	19165	3833	215	33
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	d128	2019-05-08	FI	Finland	4	1	18830	3766	194	36
Camilla Gunell till EU 2019		360575481205047	Facebook	d128	2019-05-08	FI	Finland	5	1	18797	3759	135	17
Aura Salla		357502994332188	Facebook	d128	2019-05-08	FI	Finland	3	1	18749	3749	120	20
Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	d128	2019-05-08	FI	Finland	10	1	18548	5190	154	0
Miikkael Azaize	Kaarelan Keskustaseura ry	2261117880772740	Facebook	d128	2019-05-08	FI	Finland	5	1	17998	3333	165	0
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	d128	2019-05-08	FI	Finland	5	1	16864	4248	290	55
Teuvo Hakkarainen		198979100169761	Facebook	d128	2019-05-08	FI	Finland	1	1	16666	3333	32	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	d128	2019-05-08	FI	Finland	5	1	16618	3648	81	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	d128	2019-05-08	FI	Finland	4	1	14142	3857	147	20
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	d128	2019-05-08	FI	Finland	13	1	13662	3400	442	0
Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	d128	2019-05-08	FI	Finland	5	1	13331	5666	165	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	d128	2019-05-08	FI	Finland	8	1	12919	3946	166	11
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	d128	2019-05-08	FI	Finland	4	1	12281	2416	110	0
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	d128	2019-05-08	FI	Finland	23	1	11227	2791	204	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	d128	2019-05-08	FI	Finland	13	1	7350	2096	189	0
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	d128	2019-05-08	FI	Finland	1	1	7142	1428	14	0
Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	d128	2019-05-08	FI	Finland	1	1	7142	1428	14	0
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	d128	2019-05-08	FI	Finland	11	1	7137	2545	134	0
Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	d128	2019-05-08	FI	Finland	7	1	5593	1370	46	3
Trasek ry	Trasek ry	384673691545854	Facebook	d128	2019-05-08	FI	Finland	1	1	5555	1111	55	11
Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	d128	2019-05-08	FI	Finland	1	1	4999	999	49	9
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	d128	2019-05-08	FI	Finland	4	1	4915	916	123	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	d128	2019-05-08	FI	Finland	7	1	4895	2051	68	0
Niclas Sjöskog		515822055510688	Facebook	d128	2019-05-08	FI	Finland	1	1	4545	909	9	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	d128	2019-05-08	FI	Finland	2	1	3665	1666	65	0
Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	d128	2019-05-08	FI	Finland	5	1	3328	665	65	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	d128	2019-05-08	FI	Finland	3	1	2499	499	49	0
Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	d128	2019-05-08	FI	Finland	3	1	2499	875	37	0
Raul Kajak	Keskustan Leppävaaran paikallisyhdistys ry	355515081868633	Facebook	d128	2019-05-08	FI	Finland	2	1	1999	400	39	0
Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	d128	2019-05-08	FI	Finland	2	1	1964	767	26	0
Filip Hamro-Drotz	Svenska folkpartiet i Finland - RKP	2251922594829597	Facebook	d128	2019-05-08	FI	Finland	3	1	1832	333	49	0
SLC		126812894035597	Facebook	d128	2019-05-08	FI	Finland	4	1	1725	345	12	1
Mikko Ohela		201647537374497	Facebook	d128	2019-05-08	FI	Finland	1	1	1666	333	33	0
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	d128	2019-05-08	FI	Finland	1	1	1666	333	33	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	d128	2019-05-08	FI	Finland	1	1	1666	333	33	0
Catharina von Schoultz - politik - sfp/rkp	Von Schoultz Catharina Gabriella Elisabeth	1745255925752597	Facebook	d128	2019-05-08	FI	Finland	2	1	1623	597	59	9
Food Market Herkku		438441326536699	Facebook	d128	2019-05-08	FI	Finland	1	1	1562	312	31	15
Eurooppanuoret (JEF-Finland)	Eurooppanuoret ry	296668661689	Facebook	d128	2019-05-08	FI	Finland	1	1	1428	714	14	0
Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	d128	2019-05-08	FI	Finland	2	1	1214	242	24	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	d128	2019-05-08	FI	Finland	1	1	999	200	19	0
Frida Sigfrids	Svenska folkpartiet i Finland - RKP	1506788009337272	Facebook	d128	2019-05-08	FI	Finland	1	1	833	166	16	0
Sean Bergenheim	Svenska folkpartiet i Finland - RKP	266603130709392	Facebook	d128	2019-05-08	FI	Finland	1	1	833	166	16	0
Savo-Karjalan vihreät		160515170666877	Facebook	d128	2019-05-08	FI	Finland	2	1	749	125	24	0
Suomen Punainen Risti		116399773126	Facebook	d128	2019-05-08	FI	Finland	7	1	729	261	19	1
Kokoomusopiskelijat	Kokoomuksen opiskelijaliitto Tuhatkunta	144426382263604	Facebook	d128	2019-05-08	FI	Finland	1	1	714	142	14	0
Sami Säynevirta		364635700968341	Facebook	d128	2019-05-08	FI	Finland	1	1	624	124	12	0
Eero Heinäluoma		232815610172259	Facebook	d128	2019-05-08	FI	Finland	1	1	624	124	12	0
Meribottles		670583893288419	Facebook	d128	2019-05-08	FI	Finland	1	1	617	123	1	0
Janne Ahonen		501634730657746	Facebook	d128	2019-05-08	FI	Finland	1	1	588	294	5	0
Yannick Lahti		1779172592405294	Facebook	d128	2019-05-08	FI	Finland	1	1	555	111	11	0
Irja Sokka Poliitikko		689010728162410	Facebook	d128	2019-05-08	FI	Finland	1	1	499	100	9	0
Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	d128	2019-05-08	FI	Finland	1	1	499	100	9	0
Lauri Kopo	Kopo Lauri Ilmari	815971475448620	Facebook	d128	2019-05-08	FI	Finland	1	1	454	90	9	0
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	d128	2019-05-08	FI	Finland	1	1	454	90	9	0
SSAB AB		145401631365	Facebook	d128	2019-05-08	FI	Finland	6	1	353	64	9	0
Nils Torvalds		343089085765596	Facebook	d128	2019-05-08	FI	Finland	1	1	333	0	33	0
PHJ Jäte on kaunis		1518200821764311	Facebook	d128	2019-05-08	FI	Finland	1	1	285	142	2	0
Espoon Keskusta	Keskustan Espoon kunnallisjärjestö ry	1529007540681072	Facebook	d128	2019-05-08	FI	Finland	1	1	199	0	19	0
Kaisa Penny		259256970891807	Facebook	d128	2019-05-08	FI	Finland	3	1	157	28	4	0
Talking Europe		316028505828375	Facebook	d128	2019-05-08	FI	Finland	2	1	130	64	0	0
3+1 -ryhmä		1590058981022452	Facebook	d128	2019-05-08	FI	Finland	1	1	124	0	12	0
Stora Enso		106059282770844	Facebook	d128	2019-05-08	FI	Finland	2	1	107	21	0	0
Thomas Snellman		546280822562874	Facebook	d128	2019-05-08	FI	Finland	1	1	99	0	9	0
Heidi Hautala		116940668479201	Facebook	d128	2019-05-08	FI	Finland	1	1	90	0	9	0
MonaLiiku		177925635665772	Facebook	d128	2019-05-08	FI	Finland	1	1	90	0	8	0
Guerilla Films		2024615367629395	Facebook	d128	2019-05-08	FI	Finland	1	1	76	0	7	0
Basmah		137973986840264	Facebook	d128	2019-05-08	FI	Finland	20	1	72	15	0	0
Guardian Weekly		64525551258	Facebook	d128	2019-05-08	FI	Finland	4	1	61	12	0	0
VoteWatch Europe		355087424564148	Facebook	d128	2019-05-08	FI	Finland	3	1	60	27	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d128	2019-05-08	FI	Finland	1	1	15	7	0	0
SV4IE		2246467545588430	Facebook	d128	2019-05-08	FI	Finland	1	1	10	5	0	0
Tuunes		992176580926495	Facebook	d128	2019-05-08	FI	Finland	5	1	9	2	0	0
Exponea		437489159794764	Facebook	d128	2019-05-08	FI	Finland	5	1	9	0	0	0
Beijing Tourism		442672999178128	Facebook	d128	2019-05-08	FI	Finland	1	1	8	1	0	0
Lime Shop Online		790946694613780	Facebook	d128	2019-05-08	FI	Finland	9	1	8	1	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d128	2019-05-08	FI	Finland	1	1	7	1	0	0
Climate-KIC		403370709744295	Facebook	d128	2019-05-08	FI	Finland	1	1	6	3	0	0
YOGA BURN		146316959083110	Facebook	d128	2019-05-08	FI	Finland	3	1	5	1	0	0
EIT InnoEnergy		344038838945608	Facebook	d128	2019-05-08	FI	Finland	4	1	4	1	0	0
Arte		656089814494677	Facebook	d128	2019-05-08	FI	Finland	3	1	4	0	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	d128	2019-05-08	FI	Finland	1	1	3	0	0	0
THE FIFTH COLLECTION		524624564286273	Facebook	d128	2019-05-08	FI	Finland	1	1	3	0	0	0
Européens Sans Frontières		668031516635463	Facebook	d128	2019-05-08	FI	Finland	6	1	3	1	0	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	d128	2019-05-08	FI	Finland	1	1	2	0	0	0
Soonfeed		214615931960850	Facebook	d128	2019-05-08	FI	Finland	2	1	2	0	0	0
S&P Global		112495188784373	Facebook	d128	2019-05-08	FI	Finland	4	1	2	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d128	2019-05-08	FI	Finland	4	1	1	0	0	0
Chug Bottles		1781974005205686	Facebook	d128	2019-05-08	FI	Finland	1	1	1	0	0	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	d128	2019-05-08	FI	Finland	1	1	0	0	0	0
Plan International Sverige		382243262003	Facebook	d128	2019-05-08	FI	Finland	7	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	d128	2019-05-08	FI	Finland	1	1	0	0	0	0
Belqees.Rights		1755506971413470	Facebook	d128	2019-05-08	FI	Finland	1	1	0	0	0	0
