audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m13_17	male (13-17)	BG	Bulgaria	European Parliament		178362315106	Facebook	32	1	126640	55154	210	20
m13_17	male (13-17)	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	7	1	61063	30409	43	0
m13_17	male (13-17)	BG	Bulgaria	European Commission		107898832590939	Facebook	3	1	35029	17514	92	23
m13_17	male (13-17)	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	30829	12332	30	6
m13_17	male (13-17)	BG	Bulgaria	BRITA Bulgaria		1471240093191880	Facebook	1	1	14087	7043	6	0
m13_17	male (13-17)	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	10496	3114	23	1
m13_17	male (13-17)	BG	Bulgaria	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	9641	3856	1	0
m13_17	male (13-17)	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	5	1	8486	3727	11	2
m13_17	male (13-17)	BG	Bulgaria	EEA and Norway Grants		70937137362	Facebook	1	1	3761	1504	0	0
m13_17	male (13-17)	BG	Bulgaria	Huawei Europe		1709278142683543	Facebook	1	1	2458	1229	1	0
m13_17	male (13-17)	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	2438	507	5	0
m13_17	male (13-17)	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	2	1	1877	375	3	0
m13_17	male (13-17)	BG	Bulgaria	сТУденти		710941585944818	Facebook	1	1	1841	921	18	0
m13_17	male (13-17)	BG	Bulgaria	Борба за съществуване / Extinction Rebellion Bulgaria		2258761914367373	Facebook	1	1	1586	317	3	0
m13_17	male (13-17)	BG	Bulgaria	European Youth		130456876990360	Facebook	1	1	1517	758	3	0
m13_17	male (13-17)	BG	Bulgaria	LIKE APP		272972103180159	Facebook	1	1	1287	515	1	0
m13_17	male (13-17)	BG	Bulgaria	Stagg Music (official)		166644226724554	Facebook	1	1	1271	635	3	0
m13_17	male (13-17)	BG	Bulgaria	Nikola Apostolov		2236556403033849	Facebook	2	1	1053	450	23	0
m13_17	male (13-17)	BG	Bulgaria	Tuunes		992176580926495	Facebook	7	1	978	224	5	0
m13_17	male (13-17)	BG	Bulgaria	Национален младежки форум		230265673665280	Facebook	1	1	973	194	19	0
m13_17	male (13-17)	BG	Bulgaria	IPPF European Network		1639235713010069	Facebook	1	1	918	183	1	0
m13_17	male (13-17)	BG	Bulgaria	Animal Matters	Animal Matters	1439364926329185	Facebook	6	1	847	276	1	0
m13_17	male (13-17)	BG	Bulgaria	Pirate Parties International		152709151422154	Facebook	1	1	807	403	3	0
m13_17	male (13-17)	BG	Bulgaria	Get The Trolls Out		858018134275978	Facebook	1	1	697	348	3	0
m13_17	male (13-17)	BG	Bulgaria	Council of the European Union		147547541961576	Facebook	3	1	657	322	1	0
