advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	55_64	55-64	BE	Belgium	265	1	3968227	1464410	23864	4801
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	55_64	55-64	BE	Belgium	113	1	3211842	1384478	27793	6577
Vlaams Belang	Vlaams Belang	56605856504	Facebook	55_64	55-64	BE	Belgium	74	1	3103318	1423519	23840	5582
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	55_64	55-64	BE	Belgium	120	1	2901056	1226442	12892	3142
Open Vld	Open Vld	53668151866	Facebook	55_64	55-64	BE	Belgium	348	1	2209683	836793	17683	3345
Peter Mertens	PVDA	236485149843971	Facebook	55_64	55-64	BE	Belgium	439	1	1260681	363481	16196	1690
Sign for my Future	Sign for my Future	1345513882259768	Facebook	55_64	55-64	BE	Belgium	102	1	1199862	521784	9615	2421
John Crombez	sp.a	264131406977201	Facebook	55_64	55-64	BE	Belgium	86	1	1184125	432007	8652	1693
European Parliament		178362315106	Facebook	55_64	55-64	BE	Belgium	102	1	1109092	457885	7872	1818
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	55_64	55-64	BE	Belgium	148	1	923742	301046	10511	2217
Groen	Groen	84920854319	Facebook	55_64	55-64	BE	Belgium	135	1	868781	312137	4696	677
DéFI	DéFI	173518112695794	Facebook	55_64	55-64	BE	Belgium	173	1	797714	209586	7620	1046
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	55_64	55-64	BE	Belgium	14	1	779311	322759	5657	1456
Facebook Brussels	Facebook	287739491272583	Facebook	55_64	55-64	BE	Belgium	16	1	720292	316726	6119	1596
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	55_64	55-64	BE	Belgium	82	1	711578	274948	12509	2872
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	55_64	55-64	BE	Belgium	60	1	651232	303959	2785	555
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	55_64	55-64	BE	Belgium	95	1	633958	222210	4818	918
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	55_64	55-64	BE	Belgium	61	1	528408	175776	3275	524
CD&V	CD&V	52997544531	Facebook	55_64	55-64	BE	Belgium	87	1	408444	131337	3013	387
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	55_64	55-64	BE	Belgium	13	1	403084	158535	2285	541
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	55_64	55-64	BE	Belgium	89	1	303701	122049	784	36
European Greens		141366725876424	Facebook	55_64	55-64	BE	Belgium	30	1	294027	122921	2788	692
Greenpeace Belgium		73232790238	Facebook	55_64	55-64	BE	Belgium	87	1	291719	96823	2791	304
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	55_64	55-64	BE	Belgium	41	1	290294	75504	2157	0
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	55_64	55-64	BE	Belgium	5	1	268801	111675	2947	626
