advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	11	1	483749	173952	1193	258
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	17	1	151138	32368	354	27
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	38	1	124411	34874	599	93
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	8	1	96655	22331	390	122
Robert Winnicki	Konfederacja KORWiN Braun Liroy Narodowcy	394579780586632	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	20	1	85202	21885	287	37
SLD Warmia i Mazury - Koalicja Europejska	Cityboard Media Sp. z o.o.	150062391754212	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	2	1	54758	13699	126	21
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	4	1	51041	10208	118	23
Tadeusz Zenon Nowak	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	1225040300979138	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	2	1	33185	6637	77	15
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	35	1	31387	13593	86	6
Monika Falej	KW Wiosna Roberta Biedronia	380133332829228	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	3	1	25085	7280	128	25
Urszula Pasławska	KWW Koalicja Europejska PO PSL SLD .N Zieloni	149179815186721	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	2	1	23737	5781	55	9
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	58	1	18584	8152	55	13
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	29	1	18047	8845	23	5
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	29	1	11769	2837	29	6
Joanna Karpowicz	Uczelnia Jańskiego w Łomży	320757495290279	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	5	1	10984	4100	65	7
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	81	1	8653	2527	21	3
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	14	1	8487	2334	23	6
Justyna Żalek	Komitet Wyborczy KW Prawo i Sprawiedliwość	548488178922480	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	4	1	6694	1339	155	31
European Parliament	European Parliament	178362315106	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	16	1	5883	2517	29	7
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	21	1	4511	2121	16	3
European Commission	European Commission	107898832590939	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	32	1	3809	1777	23	4
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	22	1	3485	1367	16	4
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	76	1	3391	1081	7	1
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	10	1	3125	1534	7	0
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	61	1	2948	1036	8	1
European Greens	European Greens	141366725876424	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	5	1	2377	1153	13	2
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	15	1	1758	523	5	1
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	23	1	1583	334	1	0
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	12	1	1299	510	3	0
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	20	1	1250	500	4	0
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	13	1	1159	433	3	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	4	1	919	343	1	0
Piotr Müller	Cezary Puławski	267686749910602	Facebook	warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	5	1	716	168	1	0
