advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	45_54	45-54	PL	Poland	54	1	1420837	625197	4969	1253
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	45_54	45-54	PL	Poland	52	1	794903	264221	2788	911
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	45_54	45-54	PL	Poland	23	1	616491	250038	2846	827
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	45_54	45-54	PL	Poland	18	1	544667	254733	1009	278
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	45_54	45-54	PL	Poland	179	1	462327	136930	1388	272
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	45_54	45-54	PL	Poland	50	1	459203	173143	1847	492
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	45_54	45-54	PL	Poland	78	1	423575	135065	956	159
European Parliament	European Parliament	178362315106	Facebook	45_54	45-54	PL	Poland	14	1	379033	163772	1832	473
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	45_54	45-54	PL	Poland	8	1	358605	136749	1521	746
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	45_54	45-54	PL	Poland	29	1	270631	115003	1050	256
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	45_54	45-54	PL	Poland	20	1	237962	94729	851	167
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	45_54	45-54	PL	Poland	30	1	215924	86264	540	114
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	45_54	45-54	PL	Poland	41	1	215843	76484	845	268
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	45_54	45-54	PL	Poland	9	1	182192	68852	596	123
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	45_54	45-54	PL	Poland	49	1	175868	54880	485	118
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	45_54	45-54	PL	Poland	27	1	169409	57679	526	103
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	45_54	45-54	PL	Poland	27	1	162630	65320	595	130
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	45_54	45-54	PL	Poland	18	1	160482	56010	320	60
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	45_54	45-54	PL	Poland	24	1	155222	53304	710	203
