advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	65_	65+	PL	Poland	48	1	643860	279205	2625	660
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	65_	65+	PL	Poland	32	1	538519	180199	1910	630
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	65_	65+	PL	Poland	20	1	433664	180077	2129	614
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	65_	65+	PL	Poland	179	1	367115	101222	1128	205
European Parliament	European Parliament	178362315106	Facebook	65_	65+	PL	Poland	14	1	335330	143824	1691	437
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	65_	65+	PL	Poland	20	1	260506	110906	1091	216
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	65_	65+	PL	Poland	77	1	239130	67332	540	84
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	65_	65+	PL	Poland	50	1	191132	72713	995	255
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	65_	65+	PL	Poland	8	1	140945	51719	614	303
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	65_	65+	PL	Poland	27	1	137312	59266	835	189
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	65_	65+	PL	Poland	20	1	111511	35436	499	146
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	65_	65+	PL	Poland	41	1	106835	35285	486	144
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	65_	65+	PL	Poland	32	1	105364	26581	338	70
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	65_	65+	PL	Poland	50	1	89177	25550	501	92
Piotr Ikonowicz	KKW Lewica Razem - Razem, Unia Pracy, RSS	121066958084066	Facebook	65_	65+	PL	Poland	6	1	87766	37959	408	120
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	65_	65+	PL	Poland	24	1	86077	20185	414	128
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	65_	65+	PL	Poland	25	1	84913	29170	401	98
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	65_	65+	PL	Poland	33	1	75916	18833	526	91
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	65_	65+	PL	Poland	25	1	75591	16693	216	41
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	65_	65+	PL	Poland	16	1	74905	22260	455	138
Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	65_	65+	PL	Poland	88	1	71111	15838	338	26
Koalicja Europejska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	3116013818724635	Facebook	65_	65+	PL	Poland	33	1	67769	16460	193	27
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	65_	65+	PL	Poland	15	1	67359	19019	326	84
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	65_	65+	PL	Poland	9	1	67076	24345	321	105
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	65_	65+	PL	Poland	40	1	66907	14326	209	14
