country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	European Parliament		178362315106	Facebook	45	1	5515530	2349300	24005	6328
SI	Slovenia	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	147	1	2850163	854858	17351	699
SI	Slovenia	SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	43	1	1352942	444995	5556	599
SI	Slovenia	Franc Bogovič		288826994603012	Facebook	15	1	1318871	539443	3482	499
SI	Slovenia	Romana Tomc		1025408990823719	Facebook	22	1	934763	222922	2577	99
SI	Slovenia	Kialo		729627343834501	Facebook	332	1	842100	350373	4300	1065
SI	Slovenia	Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	30	1	711725	235895	3768	199
SI	Slovenia	Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	68	1	605830	158976	6730	0
SI	Slovenia	European Greens	European Greens	141366725876424	Facebook	13	1	498289	242226	2611	832
SI	Slovenia	Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	18	1	367982	85000	2182	100
SI	Slovenia	Siemens Slovenija		393074441061448	Facebook	11	1	275989	55000	1088	0
SI	Slovenia	Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	6	1	250893	49979	593	0
SI	Slovenia	Neva Grašič		2235496013147745	Facebook	13	1	210985	51000	1286	0
SI	Slovenia	Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	4	1	204995	70999	795	100
SI	Slovenia	Evropska komisija v Sloveniji		100107313369390	Facebook	1	1	199998	99999	498	99
SI	Slovenia	Lumar hiše		117782661584893	Facebook	2	1	199991	99996	997	199
SI	Slovenia	Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	9	1	190966	46995	890	0
SI	Slovenia	Patricija Šulin		1541413339429015	Facebook	7	1	175992	67999	1092	100
SI	Slovenia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	137099	62425	260	64
SI	Slovenia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	55	1	123182	56428	357	70
SI	Slovenia	SAB - Stranka Alenke Bratušek		242210245976248	Facebook	3	1	104881	20976	296	0
SI	Slovenia	European Commission		107898832590939	Facebook	8	1	101383	35703	290	25
SI	Slovenia	DOM - Domovinska liga		571044543390810	Facebook	8	1	99975	28996	791	0
SI	Slovenia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	33	1	95615	31340	317	1
SI	Slovenia	Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	58	1	85941	6999	5741	0
