day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	FR	France	600	155	530484	175853	5153	471
d126	2019-05-06	FR	France	646	183	664702	223580	7040	659
d125	2019-05-05	FR	France	652	192	714405	251399	6116	678
d124	2019-05-04	FR	France	666	200	774102	269342	5742	792
d123	2019-05-03	FR	France	718	211	5924181	2541299	23972	5537
d122	2019-05-02	FR	France	710	205	894699	328329	6951	950
d121	2019-05-01	FR	France	728	200	766149	287202	5331	746
d120	2019-04-30	FR	France	885	236	2018036	845314	11382	2789
d119	2019-04-29	FR	France	922	238	1112508	418629	8430	1240
d118	2019-04-28	FR	France	879	246	962966	368166	6717	1086
d117	2019-04-27	FR	France	897	260	1035213	390986	7133	1124
d116	2019-04-26	FR	France	1007	269	1145440	436428	8935	1304
d115	2019-04-25	FR	France	971	266	1320673	513315	9227	1424
d114	2019-04-24	FR	France	1023	279	3634263	1536334	15929	3304
d113	2019-04-23	FR	France	1026	290	1212256	469140	9732	1412
d112	2019-04-22	FR	France	1006	288	1094146	444703	7851	1242
d111	2019-04-21	FR	France	1036	308	1107212	444247	8221	1227
d110	2019-04-20	FR	France	1056	336	1216344	499050	8613	1334
d109	2019-04-19	FR	France	1134	362	1215945	486955	8431	1303
d108	2019-04-18	FR	France	1186	394	1853624	549887	11912	1341
d107	2019-04-17	FR	France	1171	407	1292427	464170	9453	1339
d106	2019-04-16	FR	France	1227	431	5465652	2565267	30711	5381
d105	2019-04-15	FR	France	1391	495	1769019	608556	19258	1649
d104	2019-04-14	FR	France	1331	514	2063570	774197	16557	3217
d103	2019-04-13	FR	France	1366	543	2646404	1045812	18303	3070
d102	2019-04-12	FR	France	1465	572	2657772	905023	21804	3078
d101	2019-04-11	FR	France	1440	575	4496149	1671895	27402	3963
d100	2019-04-10	FR	France	1333	584	2367836	818811	18822	2053
d099	2019-04-09	FR	France	1336	575	2936398	1173920	27983	4947
d098	2019-04-08	FR	France	1300	583	3368677	1412260	27979	8383
