advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	SK	Slovakia	83	1	9128469	4307413	48452	9943
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	SK	Slovakia	187	1	4981157	1685268	35935	4960
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	SK	Slovakia	106	1	4762894	1626000	14893	1099
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	SK	Slovakia	261	1	4244289	1203562	30268	1399
European Commission		107898832590939	Facebook	SK	Slovakia	22	1	3429225	1451653	9150	2314
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	SK	Slovakia	61	1	3291087	1083385	27295	5966
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	SK	Slovakia	212	1	2944116	795535	26575	1399
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	SK	Slovakia	64	1	2867901	1167991	15835	3199
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	SK	Slovakia	1140	1	2759146	464898	112824	0
Ivan ŠTEFANEC		324560137683033	Facebook	SK	Slovakia	40	1	2616817	1081952	12259	2399
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	SK	Slovakia	52	1	2567947	1071999	15947	3799
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	SK	Slovakia	38	1	2451484	927279	11858	2299
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	SK	Slovakia	123	1	2261876	813999	18276	1299
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	SK	Slovakia	129	1	2190412	663392	18922	2090
Sme rodina		600235073447674	Facebook	SK	Slovakia	4	1	2049994	909999	2995	1199
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	SK	Slovakia	69	1	1902370	560887	7206	100
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	SK	Slovakia	59	1	1714772	506762	7433	400
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	SK	Slovakia	25	1	1665678	605885	9073	2199
Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	SK	Slovakia	42	1	1580344	492681	9746	1398
Plamienok n.o.		174988447418	Facebook	SK	Slovakia	6	1	1549943	659977	2693	799
Nagy József		128401833854581	Facebook	SK	Slovakia	8	1	1519992	630000	2392	400
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	SK	Slovakia	7	1	1499993	620000	8093	1900
Miroslav Žiak		396331590493376	Facebook	SK	Slovakia	98	1	1455886	338996	10101	99
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	SK	Slovakia	53	1	1276947	365000	5646	100
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	SK	Slovakia	50	1	1218918	374993	5749	199
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	SK	Slovakia	21	1	1137978	501999	4079	499
Schwarzkopf Professional		150101695010185	Facebook	SK	Slovakia	5	1	1086266	519313	709	257
