advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	100_1k	100 - 1k	FI	Finland	30	1	1669970	489999	16970	4599
Kokoomus	Kokoomus	201285237101	Facebook	100_1k	100 - 1k	FI	Finland	29	1	1549971	502000	15471	3700
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	100_1k	100 - 1k	FI	Finland	12	1	1399987	639999	7988	2799
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	FI	Finland	7	1	899992	419999	4992	1899
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	100_1k	100 - 1k	FI	Finland	15	1	899985	240000	7985	1900
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	100_1k	100 - 1k	FI	Finland	20	1	799977	174999	9979	1999
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	100_1k	100 - 1k	FI	Finland	15	1	709985	145000	7485	1500
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	100_1k	100 - 1k	FI	Finland	6	1	649993	279999	3494	1000
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	100_1k	100 - 1k	FI	Finland	3	1	499997	250000	2997	1500
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	100_1k	100 - 1k	FI	Finland	7	1	359986	104998	3492	699
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	100_1k	100 - 1k	FI	Finland	3	1	349997	160000	2497	1100
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	100_1k	100 - 1k	FI	Finland	6	1	349994	100000	3494	1000
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	100_1k	100 - 1k	FI	Finland	4	1	349987	129998	2495	799
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	100_1k	100 - 1k	FI	Finland	8	1	274991	60999	3992	800
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	100_1k	100 - 1k	FI	Finland	6	1	269994	90000	3494	1000
Uudenmaan Vihreät	Uudenmaan Vihreät ry	276456079047756	Facebook	100_1k	100 - 1k	FI	Finland	3	1	249997	110000	2497	1100
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	100_1k	100 - 1k	FI	Finland	3	1	249997	110000	2497	1100
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	100_1k	100 - 1k	FI	Finland	3	1	249996	109999	1496	299
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	100_1k	100 - 1k	FI	Finland	5	1	249994	50000	2994	899
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	100_1k	100 - 1k	FI	Finland	5	1	219995	79999	2494	499
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	100_1k	100 - 1k	FI	Finland	3	1	199997	70000	1497	299
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	100_1k	100 - 1k	FI	Finland	5	1	179995	75000	2995	900
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	100_1k	100 - 1k	FI	Finland	6	1	174993	40999	2993	599
Miikka Keränen	Keranen Miikka Markus	126768630726940	Facebook	100_1k	100 - 1k	FI	Finland	4	1	169981	69996	2495	799
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	100_1k	100 - 1k	FI	Finland	6	1	169973	36995	2993	599
