advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos	Unidas Podemos	269212336568846	Facebook	m35_44	male (35-44)	ES	Spain	286	1	12415331	5590524	74794	19936
Ciudadanos	Ciudadanos	74078667754	Facebook	m35_44	male (35-44)	ES	Spain	4497	1	12088747	3609418	131858	8102
Partido Popular	Partido Popular	72249031214	Facebook	m35_44	male (35-44)	ES	Spain	895	1	5168175	2182874	28289	5268
PSOE	PSOE	189318235003	Facebook	m35_44	male (35-44)	ES	Spain	261	1	2323326	953781	8200	1591
Un país moderno	Unidas Podemos	577723459314066	Facebook	m35_44	male (35-44)	ES	Spain	41	1	1720064	791378	8298	1868
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	m35_44	male (35-44)	ES	Spain	260	1	1131133	448081	5116	757
Greenpeace España	Greenpeace España	133044800622	Facebook	m35_44	male (35-44)	ES	Spain	172	1	1083162	407474	3500	464
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	m35_44	male (35-44)	ES	Spain	91	1	1040943	471873	3133	681
European Parliament		178362315106	Facebook	m35_44	male (35-44)	ES	Spain	60	1	962468	432255	3594	806
Kialo		729627343834501	Facebook	m35_44	male (35-44)	ES	Spain	383	1	953157	375787	5109	1309
Compromís	Compromís	194053080624605	Facebook	m35_44	male (35-44)	ES	Spain	68	1	760094	306678	3244	682
Save the Children España	Save the Children España	57845333112	Facebook	m35_44	male (35-44)	ES	Spain	23	1	758470	364930	3474	754
En Comú Podem	En Comú Podem	463627663844039	Facebook	m35_44	male (35-44)	ES	Spain	53	1	595981	252989	2143	560
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	m35_44	male (35-44)	ES	Spain	84	1	570608	240779	3892	932
España Ciudadana		349800235527721	Facebook	m35_44	male (35-44)	ES	Spain	16	1	521192	233921	3023	646
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	m35_44	male (35-44)	ES	Spain	42	1	492185	199086	2223	733
Amnistía Internacional España		78151799929	Facebook	m35_44	male (35-44)	ES	Spain	39	1	476220	200509	2719	415
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	m35_44	male (35-44)	ES	Spain	675	1	470050	35457	35946	7
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	m35_44	male (35-44)	ES	Spain	15	1	458630	204546	3226	624
Avaaz	Avaaz	8340223883	Facebook	m35_44	male (35-44)	ES	Spain	5	1	431447	198990	1455	287
Stop Cambio Climático		124967441456981	Facebook	m35_44	male (35-44)	ES	Spain	32	1	413965	169017	1015	247
Mónica Oltra	Compromís	81107269227	Facebook	m35_44	male (35-44)	ES	Spain	15	1	371857	168104	1158	270
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	m35_44	male (35-44)	ES	Spain	4	1	370800	185400	10692	2138
ACNUR Comite español		94118672764	Facebook	m35_44	male (35-44)	ES	Spain	36	1	358061	153057	1708	306
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	m35_44	male (35-44)	ES	Spain	47	1	336355	126688	719	100
