advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	18	1	8703	2201	30	0
European Parliament		178362315106	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	29	1	6443	3028	21	4
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	59	1	6233	2731	7	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	26	1	3132	1096	4	0
pametno.org	pametno.org	144815235686385	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	24	1	2769	1168	4	0
Ruža Tomašić		1434305366791182	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	38	1	2655	633	6	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	29	1	2636	1015	6	1
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	39	1	2543	908	7	0
European Greens		141366725876424	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	33	1	1860	769	4	1
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	41	1	1466	367	8	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	26	1	1465	395	4	0
Valter Flego	Valter Flego	441675022557503	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	7	1	1388	532	2	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	10	1	1031	375	2	0
Zoran Bahtijarević		2195720960680577	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	4	1	974	452	2	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	4	1	910	336	0	0
Ranko Ostojić		414575348695604	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	12	1	891	299	6	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	15	1	733	252	1	0
Marijana Petir		1418903245032313	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	2	1	611	304	0	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	9	1	592	241	2	0
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1	1	571	228	0	0
Electrolux Hrvatska		1229501663771543	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	3	1	531	265	0	0
Eclectica		1379977375431894	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1	1	516	258	2	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	16	1	493	136	1	0
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	6	1	377	81	1	0
Dominik Vuletić		1858121814431190	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	4	1	375	81	0	0
