advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw1	Last week	EL	Greece	7	1	4164399	1965593	18650	4330
Kyriakos Mitsotakis		34848567724	Facebook	rw1	Last week	EL	Greece	12	1	2248477	899379	4385	799
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	rw1	Last week	EL	Greece	236	1	2189050	624703	16878	199
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rw1	Last week	EL	Greece	27	1	1946158	847678	7618	1249
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rw1	Last week	EL	Greece	33	1	1802676	644429	10040	1474
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rw1	Last week	EL	Greece	16	1	1633501	721678	2993	524
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rw1	Last week	EL	Greece	42	1	1329020	306606	4943	200
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rw1	Last week	EL	Greece	39	1	1152324	380023	3563	0
Παπαστράτος		1925659984382187	Facebook	rw1	Last week	EL	Greece	1	1	999511	499756	998	499
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	rw1	Last week	EL	Greece	7	1	849534	299821	1892	299
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rw1	Last week	EL	Greece	30	1	839222	182249	2772	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	rw1	Last week	EL	Greece	23	1	791199	244744	1871	46
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	rw1	Last week	EL	Greece	19	1	721330	235292	2204	87
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rw1	Last week	EL	Greece	2	1	549623	209854	197	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	rw1	Last week	EL	Greece	1	1	499999	200000	499	100
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	rw1	Last week	EL	Greece	5	1	471444	175007	1108	388
Eva Kaili	Eva Kaili	13721812367	Facebook	rw1	Last week	EL	Greece	8	1	463866	186484	2147	330
Μαρία Σπυράκη		657782574275153	Facebook	rw1	Last week	EL	Greece	2	1	399553	199777	197	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	rw1	Last week	EL	Greece	15	1	388147	80310	1179	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	rw1	Last week	EL	Greece	2	1	367946	137179	734	317
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	rw1	Last week	EL	Greece	4	1	365389	179696	373	0
Nikos Papandreou		2245032148843299	Facebook	rw1	Last week	EL	Greece	14	1	362482	116275	2152	199
Harris Mamoulakis	Χάρης Μαμουλάκης	1561616060574694	Facebook	rw1	Last week	EL	Greece	7	1	355993	131000	693	0
Δημήτρης Ρολόγης	Michail Petichakis	1208269932669707	Facebook	rw1	Last week	EL	Greece	5	1	354706	130897	494	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	rw1	Last week	EL	Greece	28	1	348037	80635	2110	36
