advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m	male	FR	France	105	1	12473720	5865386	66987	14713
Greenpeace France		39435457457	Facebook	m	male	FR	France	129	1	11351367	5127277	52485	12440
Parlement européen en France	Parlement européen en France	279757933824	Facebook	m	male	FR	France	36	1	6799462	2859784	35461	8999
Make.org	Make.org	122037308191612	Facebook	m	male	FR	France	66	1	4169532	1841633	23944	6182
Médecins du Monde France		265420476920	Facebook	m	male	FR	France	1982	1	3926500	1267510	66818	5096
Kialo		729627343834501	Facebook	m	male	FR	France	367	1	2508984	1019707	16441	3876
Primes écologique		152399322377561	Facebook	m	male	FR	France	19	1	2473921	1022173	29116	6220
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	m	male	FR	France	89	1	2169962	874999	12592	2694
La Prime Énergie		336155273400553	Facebook	m	male	FR	France	27	1	2102116	836012	18833	4199
Agence Isolation Pour Tous		568528630290119	Facebook	m	male	FR	France	25	1	2055826	854479	25400	5884
Les Energies du Soleil		1684031805239401	Facebook	m	male	FR	France	14	1	1921394	858134	23074	6821
Ministère de l'Intérieur		103146727990	Facebook	m	male	FR	France	39	1	1809360	780208	8708	1998
Route Auto		252868201731333	Facebook	m	male	FR	France	9	1	1754989	830999	8190	1599
ARTE		58523373944	Facebook	m	male	FR	France	9	1	1500244	634283	2404	455
Aides énergétiques pour tous		789578834730248	Facebook	m	male	FR	France	16	1	1490679	608816	17291	3869
Unis pour les Droits Humains		1642871805813802	Facebook	m	male	FR	France	20	1	1197050	490369	901	19
Dungeon Defenders		107960282569653	Facebook	m	male	FR	France	162	1	1182744	494152	3747	463
France Soleil		1928798227141536	Facebook	m	male	FR	France	14	1	1108241	524280	15249	5061
2 Min Ecologie		433170297221149	Facebook	m	male	FR	France	68	1	1012283	344473	11410	2071
Le Monde		14892757589	Facebook	m	male	FR	France	36	1	987063	358950	2230	265
Albioma		2029944603927727	Facebook	m	male	FR	France	25	1	984402	428151	2209	446
Paris Première		140770432659757	Facebook	m	male	FR	France	3	1	948443	474223	3985	780
Épargne Malin		1864684416941008	Facebook	m	male	FR	France	19	1	946729	410600	31754	8821
Mon Energie Verte		252140872017180	Facebook	m	male	FR	France	65	1	889235	313368	11370	2283
Economiser Energie		286272318578056	Facebook	m	male	FR	France	11	1	878222	343093	10470	2036
