advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberts Zīle		508959865842254	Facebook	65_	65+	LV	Latvia	19	1	118391	44163	385	49
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	65_	65+	LV	Latvia	115	1	90603	20876	612	0
Aleksejs Loskutovs		541229793055345	Facebook	65_	65+	LV	Latvia	26	1	90512	19944	444	20
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	65_	65+	LV	Latvia	15	1	72807	15039	367	32
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	65_	65+	LV	Latvia	26	1	57808	14688	364	30
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	65_	65+	LV	Latvia	8	1	53947	16809	167	20
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	65_	65+	LV	Latvia	4	1	43779	17969	179	33
Ijabs Ivars		345347539390006	Facebook	65_	65+	LV	Latvia	6	1	42427	17156	137	22
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	65_	65+	LV	Latvia	6	1	37954	16993	119	21
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	65_	65+	LV	Latvia	4	1	29673	11755	74	9
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	65_	65+	LV	Latvia	5	1	29256	11058	169	27
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	65_	65+	LV	Latvia	4	1	24137	4827	240	48
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	65_	65+	LV	Latvia	5	1	17192	5628	45	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	65_	65+	LV	Latvia	4	1	16744	3348	36	0
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	65_	65+	LV	Latvia	4	1	15560	3427	90	12
PROGRESĪVIE		184096511636333	Facebook	65_	65+	LV	Latvia	7	1	15454	5675	70	5
Nacionālā apvienība		118130241644848	Facebook	65_	65+	LV	Latvia	1	1	11700	5850	58	11
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	65_	65+	LV	Latvia	1	1	11263	2252	22	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	65_	65+	LV	Latvia	2	1	11207	2389	111	21
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	65_	65+	LV	Latvia	1	1	10794	2158	21	0
Armands Krauze		1404923176410685	Facebook	65_	65+	LV	Latvia	3	1	9843	1968	34	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	65_	65+	LV	Latvia	1	1	9499	1899	18	0
Sandra Kalniete		363128980541199	Facebook	65_	65+	LV	Latvia	1	1	8482	1696	16	0
Latvijas Republikas Tieslietu ministrija		2132812093618251	Facebook	65_	65+	LV	Latvia	1	1	8150	1630	16	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	LV	Latvia	40	1	8138	3733	16	5
