advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	d085	2019-03-26	CY	Cyprus	7	1	49244	18758	92	3
γυρίζουμε		278308089460720	Facebook	d085	2019-03-26	CY	Cyprus	2	1	27705	12011	207	41
Prof. Dr. Niyazi Kızılyürek		878208312216203	Facebook	d085	2019-03-26	CY	Cyprus	1	1	9999	5000	49	10
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	d085	2019-03-26	CY	Cyprus	1	1	9999	2000	19	0
Tiny Humans Etc		218868801931921	Facebook	d085	2019-03-26	CY	Cyprus	2	1	9149	1829	32	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	d085	2019-03-26	CY	Cyprus	3	1	6872	1349	34	0
AIPFE Cyprus - Women of Europe		1614268508823327	Facebook	d085	2019-03-26	CY	Cyprus	1	1	6246	1249	12	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	d085	2019-03-26	CY	Cyprus	2	1	6211	1742	25	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	d085	2019-03-26	CY	Cyprus	1	1	4013	2006	20	4
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	d085	2019-03-26	CY	Cyprus	2	1	3700	740	5	1
VoteWatch Europe		355087424564148	Facebook	d085	2019-03-26	CY	Cyprus	4	1	2828	1140	4	1
Katerina Christophidou		131599480586562	Facebook	d085	2019-03-26	CY	Cyprus	1	1	2499	1249	24	0
eToro		193863317737	Facebook	d085	2019-03-26	CY	Cyprus	3	1	2368	1056	4	1
Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	d085	2019-03-26	CY	Cyprus	2	1	1874	749	24	0
RPN.com.cy		1683625705013522	Facebook	d085	2019-03-26	CY	Cyprus	1	1	1666	333	32	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d085	2019-03-26	CY	Cyprus	4	1	1627	702	11	2
We Amplify		186008238755917	Facebook	d085	2019-03-26	CY	Cyprus	4	1	1052	210	2	0
Europeana.eu		10261403667	Facebook	d085	2019-03-26	CY	Cyprus	1	1	1012	506	0	0
Yiannos Lakkotrypis		750357328668972	Facebook	d085	2019-03-26	CY	Cyprus	1	1	833	166	16	0
EU Environment		305608429284	Facebook	d085	2019-03-26	CY	Cyprus	1	1	245	49	0	0
Fair Transport Europe		888757291197988	Facebook	d085	2019-03-26	CY	Cyprus	1	1	232	116	2	0
Girlsintrendy_Global		1088687591333663	Facebook	d085	2019-03-26	CY	Cyprus	2	1	214	42	3	0
Ομολατρεία		294836014540901	Facebook	d085	2019-03-26	CY	Cyprus	3	1	172	39	1	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	d085	2019-03-26	CY	Cyprus	1	1	121	60	0	0
Kleopatra Sidiropoulou		272999270266817	Facebook	d085	2019-03-26	CY	Cyprus	1	1	58	11	1	0
