advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	u	unknown	AT	Austria	578	1	83692	27146	666	81
kontrast.at	kontrast.at	1079650008770485	Facebook	u	unknown	AT	Austria	104	1	67085	26236	346	109
Andreas Schieder	SPÖ	290881691011354	Facebook	u	unknown	AT	Austria	157	1	55808	18237	439	86
Claudia Gamon	NEOS	447992848717452	Facebook	u	unknown	AT	Austria	238	1	48377	17037	306	53
Harald Vilimsky		547597092025909	Facebook	u	unknown	AT	Austria	171	1	48098	20714	455	109
European Parliament		178362315106	Facebook	u	unknown	AT	Austria	127	1	44508	18846	455	133
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	u	unknown	AT	Austria	510	1	38110	10455	557	10
Die Grünen	Die Grünen	21759893033	Facebook	u	unknown	AT	Austria	93	1	27264	8660	203	36
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	u	unknown	AT	Austria	755	1	21042	4774	411	14
European Greens	European Greens	141366725876424	Facebook	u	unknown	AT	Austria	18	1	18881	7936	141	31
HC Strache	FPÖ	74865038590	Facebook	u	unknown	AT	Austria	61	1	15754	6871	87	26
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	u	unknown	AT	Austria	23	1	12541	5270	151	40
Othmar Karas	Volkspartei	395638503864459	Facebook	u	unknown	AT	Austria	168	1	11928	1957	523	7
Europäisches Parlament Österreich		124468054313069	Facebook	u	unknown	AT	Austria	35	1	11258	4603	50	17
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	u	unknown	AT	Austria	15	1	11114	5006	77	15
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	u	unknown	AT	Austria	139	1	10581	2598	140	10
Kialo		729627343834501	Facebook	u	unknown	AT	Austria	351	1	10432	3700	71	17
Wirtschaftskammer		125946327466544	Facebook	u	unknown	AT	Austria	127	1	10038	2501	160	5
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	u	unknown	AT	Austria	16	1	8644	3305	13	1
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	u	unknown	AT	Austria	39	1	6207	1646	18	1
Stadt Wien	Stadt Wien	110971788921077	Facebook	u	unknown	AT	Austria	36	1	6151	1914	28	4
FPÖ	FPÖ	169051073236170	Facebook	u	unknown	AT	Austria	15	1	5666	2456	43	10
Werner Kogler	Die Grünen	133612666671985	Facebook	u	unknown	AT	Austria	14	1	5594	1452	48	11
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	u	unknown	AT	Austria	16	1	5286	1144	55	9
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	u	unknown	AT	Austria	67	1	5173	1327	36	0
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	u	unknown	AT	Austria	79	1	4568	863	126	0
Johann Gudenus		104145976305577	Facebook	u	unknown	AT	Austria	33	1	4349	1785	21	3
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	u	unknown	AT	Austria	19	1	4132	1750	23	7
FPÖ-Wien		146097669338683	Facebook	u	unknown	AT	Austria	1	1	4044	2022	20	4
GPA-djp	GPA-djp	214499840736	Facebook	u	unknown	AT	Austria	28	1	3880	954	16	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	u	unknown	AT	Austria	32	1	3861	973	51	6
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	u	unknown	AT	Austria	30	1	3819	1286	28	5
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	u	unknown	AT	Austria	59	1	3789	1050	43	0
