advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	CY	Cyprus	14	1	2909258	1293318	15903	4308
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	rw3	Last 3 weeks	CY	Cyprus	59	1	1850941	558000	7041	299
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	rw3	Last 3 weeks	CY	Cyprus	76	1	1615353	357481	7374	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	rw3	Last 3 weeks	CY	Cyprus	24	1	702215	143147	2394	49
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	rw3	Last 3 weeks	CY	Cyprus	17	1	628539	234777	2197	152
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	rw3	Last 3 weeks	CY	Cyprus	16	1	588436	123322	1501	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	rw3	Last 3 weeks	CY	Cyprus	31	1	559888	138981	3068	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	rw3	Last 3 weeks	CY	Cyprus	11	1	535012	205896	1079	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	rw3	Last 3 weeks	CY	Cyprus	38	1	510923	134989	3761	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	rw3	Last 3 weeks	CY	Cyprus	6	1	457927	211156	1387	199
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	rw3	Last 3 weeks	CY	Cyprus	16	1	451893	128980	1583	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	rw3	Last 3 weeks	CY	Cyprus	11	1	396982	114998	1039	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	rw3	Last 3 weeks	CY	Cyprus	10	1	376614	76982	846	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	rw3	Last 3 weeks	CY	Cyprus	11	1	374896	77981	1088	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	rw3	Last 3 weeks	CY	Cyprus	8	1	319911	96964	1191	99
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	rw3	Last 3 weeks	CY	Cyprus	11	1	252514	57503	891	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	rw3	Last 3 weeks	CY	Cyprus	10	1	235961	52993	989	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	rw3	Last 3 weeks	CY	Cyprus	17	1	196981	40999	1682	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	149992	59997	197	0
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	CY	Cyprus	8	1	139413	47974	483	101
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	CY	Cyprus	15	1	130158	52713	152	23
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	rw3	Last 3 weeks	CY	Cyprus	15	1	113983	27999	1484	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	rw3	Last 3 weeks	CY	Cyprus	7	1	108980	20997	692	0
Dr. Eleni Stavrou		822417261217421	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	99998	20000	198	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	rw3	Last 3 weeks	CY	Cyprus	8	1	89987	20999	791	0
VoteWatch Europe		355087424564148	Facebook	rw3	Last 3 weeks	CY	Cyprus	8	1	73646	32053	156	41
Ιακώβου Βάκης		332523037613071	Facebook	rw3	Last 3 weeks	CY	Cyprus	4	1	65621	16125	309	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	rw3	Last 3 weeks	CY	Cyprus	5	1	61987	11998	494	0
VOIS Cyprus		571975636495930	Facebook	rw3	Last 3 weeks	CY	Cyprus	3	1	60989	14996	296	0
Χρύσανθος Φάκας - Chrysanthos Fakas		1666515286969405	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	49998	9999	88	0
Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	49998	9999	99	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	41751	16700	41	8
ATL Loizou Group		834066243426644	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	13331	6666	131	0
SIGG Cyprus		353280025136314	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	10975	4991	197	0
Μαρία Παστελλά		408568246617951	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	9990	4995	98	0
Cecilia Malmström		258966159416	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	9513	3805	19	9
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rw3	Last 3 weeks	CY	Cyprus	5	1	6561	2470	24	3
ETUC		129041250601685	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	6505	3252	16	3
Γυναικεία Οργάνωση Δημοκρατικού Κόμματος - ΓΟΔΗΚ		328991341036445	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	5998	1000	198	0
Άθως Αντωνιάδης	Μανωλης Κυριακου	903315966432096	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	4999	1000	99	0
Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος		420675871612712	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	4998	999	98	0
İNAX Medya		2198024653747919	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	4998	1000	14	0
Guardian Weekly		64525551258	Facebook	rw3	Last 3 weeks	CY	Cyprus	7	1	4644	1475	10	0
Tuunes		992176580926495	Facebook	rw3	Last 3 weeks	CY	Cyprus	6	1	3701	850	15	0
MasterClass		687589164666184	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	2977	1489	13	2
European Youth		130456876990360	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	2891	1445	7	1
Παρατηρητήριο  Ισότητας  Κύπρου		381640725588880	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	2272	454	45	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	1996	798	3	0
Awareness of Cyprus		731667146982325	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	999	0	99	0
Öğretmenler Kooperatifi		2304870229835059	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	998	0	14	0
Soonfeed		214615931960850	Facebook	rw3	Last 3 weeks	CY	Cyprus	2	1	944	188	18	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	rw3	Last 3 weeks	CY	Cyprus	1	1	832	0	82	0
