advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	CY	Cyprus	14	1	2909258	1293318	15903	4308
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	rw2	Last 2 weeks	CY	Cyprus	59	1	1738445	534000	6645	299
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	rw2	Last 2 weeks	CY	Cyprus	64	1	1285916	287994	6048	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	rw2	Last 2 weeks	CY	Cyprus	31	1	559888	138981	3068	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	rw2	Last 2 weeks	CY	Cyprus	18	1	528418	108487	1757	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	rw2	Last 2 weeks	CY	Cyprus	38	1	510923	134989	3761	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	rw2	Last 2 weeks	CY	Cyprus	11	1	498895	197377	973	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	rw2	Last 2 weeks	CY	Cyprus	16	1	451893	128980	1583	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	rw2	Last 2 weeks	CY	Cyprus	6	1	426154	200823	1266	192
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	rw2	Last 2 weeks	CY	Cyprus	10	1	371982	109998	989	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	rw2	Last 2 weeks	CY	Cyprus	8	1	359965	74994	791	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	rw2	Last 2 weeks	CY	Cyprus	11	1	349896	72981	1039	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	rw2	Last 2 weeks	CY	Cyprus	8	1	305635	89826	1120	85
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	rw2	Last 2 weeks	CY	Cyprus	13	1	305487	92000	1237	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	rw2	Last 2 weeks	CY	Cyprus	9	1	237296	53459	806	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	rw2	Last 2 weeks	CY	Cyprus	10	1	235961	52993	989	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	rw2	Last 2 weeks	CY	Cyprus	8	1	212222	43550	487	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	rw2	Last 2 weeks	CY	Cyprus	17	1	196981	40999	1682	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	rw2	Last 2 weeks	CY	Cyprus	2	1	149992	59997	197	0
European Greens		141366725876424	Facebook	rw2	Last 2 weeks	CY	Cyprus	8	1	139413	47974	483	101
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw2	Last 2 weeks	CY	Cyprus	15	1	130158	52713	152	23
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	rw2	Last 2 weeks	CY	Cyprus	15	1	113983	27999	1484	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	rw2	Last 2 weeks	CY	Cyprus	7	1	108980	20997	692	0
Dr. Eleni Stavrou		822417261217421	Facebook	rw2	Last 2 weeks	CY	Cyprus	2	1	99998	20000	198	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	rw2	Last 2 weeks	CY	Cyprus	8	1	89987	20999	791	0
